record_id,ID,calculated_metrics_vfinal,cognitive_health_weight,conditional_note,connection_purpose_weight,core_care_weight,created,created_by,dependent_on_not_selected,dependent_on_selected,from_field_include_responses_not_selected_from,from_field_include_responses_selected_from,group_id,healthful_nutrition_weight,implementation_issue_detail,implrmentation_issue,include_responses_not_selected_from,include_responses_selected_from,last_modified,last_modified_by,movement_exercise_weight,pillar,pre_fill,question,response,restorative_sleep_weight,score,screening_compliance_matrix,section,section_number,section_question_order,show_if_not_selected,show_if_selected,stress_management_weight,survey_response_options,total_weight_pillar_agnostic,type
recJnqWp0b0LchksK,8.12,,,,,,2025-06-13T22:04:59.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec15cjQiXvwkiBIm,,,substance_use_nicotine,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,,"For how many years have you used nicotine?
","Less than 1 year, 1-2 years, 3-5 years, 6-10 years, 11-20 years, More than 20 years",,"4, 4, 3.25, 2.5, 1.75, 1",,substances,8,12,,Nicotine,,"recDJqcMEsPulsZPE, recS1V58umMumnocA, recc4u9CrGXDRrQoq, recHRQiuvEfIeNcib, recyz52VXJSx7g03f, recdF8DYMEEefpJMd",0,single-select
recQCnPZc3etPVOL5,8.13,,,,,,2025-06-13T22:06:58.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec15cjQiXvwkiBIm,,,substance_use_nicotine,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,,"How would you describe your current use nicotine compared to your typical pattern over that time?
","I currently use more than I used to, My current use is about the same as its been overall, I currently use less than I used to",,"-1, 0, 1",,substances,8,13,,Nicotine,,"recklEhzx8TikO9vU, recp4bPWAoVu1gXL1, recPFscxgv9Lt48YT",0,single-select
recMewe1Mq3eX0Clh,8.14,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recL7M9Uv31wzGKoD,,,substance_use_otc,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,,"How would you describe your current use of over-the-counter medications (e.g., sleep aids, antihistamines)?
","Light: A few times per month, Minimal: Less than monthly, Occasional: Only rarely or on special occasions, Moderate: Several times per week, Heavy: Daily or nightly use for months",,"2.2, 2.8, 3.4, 1.6, 1",,substances,8,14,,"Over-the-counter medications (e.g., sleep aids)",,"recgW2iDte5PKSFQd, recZRO7gquo20U8fM, rechwCpBGEq6NVzhl, rec5AGF0k6blLw2HK, recMRs12kFf1nlSZ6",0,single-select
rec6JxXf39gmNujlb,8.15,,,,,,2025-06-13T22:05:01.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recL7M9Uv31wzGKoD,,,substance_use_otc,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,,"For how many years have you used over-the-counter medications?
","Less than 1 year, 1-2 years, 3-5 years, 6-10 years, 11-20 years, More than 20 years",,"4, 4, 3.25, 2.5, 1.75, 1",,substances,8,15,,"Over-the-counter medications (e.g., sleep aids)",,"recbrIBjaMvcse5Zi, recA8DwKHm6FjG5FK, recR2xKiw9QNFK0k9, reclLm8wa4burdz0k, recKiZYGhvGC78Ssg, recdg1HqDN6bCeYrb",0,single-select
recxwWpQ8p7Ecfhgs,8.16,,,,,,2025-06-13T22:06:59.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recL7M9Uv31wzGKoD,,,substance_use_otc,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,,"How would you describe your current over-the-counter medication use compared to your typical pattern over that time?
","I currently use more than I used to, My current use is about the same as its been overall, I currently use less than I used to",,"-1, 0, 1",,substances,8,16,,"Over-the-counter medications (e.g., sleep aids)",,"recB2upSqnNFy4i0i, recE5NesnJjJgx94d, recx5HqlSObvks78s",0,single-select
recac4fLeI1SnNXJP,8.17,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec1wLV1mtPOMmzoT,,,substance_use_other,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,,"How would you describe your current use of other substances not listed above?
","Light: Monthly or less, Minimal: A few times a year, Occasional: Only a handful of times ever, Moderate: Weekly use (1–2x/week), Heavy: Daily or almost daily use",,"2.2, 2.8, 3.4, 1.6, 1",,substances,8,17,,None,,"rec3RWlClx9yIF50Y, recO5aXH7hrwlpZmC, rec0DFY7mSKmyJYfT, recNzIYCU2xO1BIqm, recbZvYPMMrEORMi3",0,single-select
reck4RUg3KHn7SGt0,8.18,,,,,,2025-06-13T22:05:03.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec1wLV1mtPOMmzoT,,,substance_use_other,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,,"For how many years have you used those substances?
","Less than 1 year, 1-2 years, 3-5 years, 6-10 years, 11-20 years, More than 20 years",,"4, 4, 3.25, 2.5, 1.75, 1",,substances,8,18,,None,,"rec92MUILYHEBz0Va, recNU4RIwiOhAvFXI, recEnJRqO51CFKRnU, rec32IQRFbrm4ZyVw, rec9wKV0IxoidRgQd, rec3yJ6SW9LFm50bm",0,single-select
recXEPrNQgiZsSZ3f,8.19,,,,,,2025-06-13T22:07:01.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec1wLV1mtPOMmzoT,,,substance_use_other,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,,"How would you describe your current other substance use compared to your typical pattern over that time?
","I currently use more than I used to, My current use is about the same as its been overall, I currently use less than I used to",,"-1, 0, 1",,substances,8,19,,None,,"recQa63dCqzaOH6vY, recpodvSJ1gDKQu02, recLaYeVPYsu9Zb17",0,single-select
rec0uMUS2sEuo2lSk,8.20,,,Selection options sourced from items NOT SELECTED in 7.01,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,substance_use_general,,Include responses NOT selected from previous as response options logic not built,True,recxZue1MssrQVaoB,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"Which substances that you're not currently using have you used in the past (select all that apply)?
","Recreational drugs (e.g., marijuana), Nicotine, Over-the-counter medications (e.g., sleep aids), Other, None, Alcohol, Tobacco (cigarettes, cigars, smokeless tobacco)",,"0, 0, 0, 0, 0, 0, 0",,substances,8,20,,,,"recWTzz4PoK6tnA3F, rec7gO0yV3XP8RgTw, recGa6wvdbK3JwwgO, receA0eQQnJlq6Aa8, recu7pDUSHJRfIHPX, rech92hWmgBeL33En, recfnP8p6EkwZoqh0",0,multi-select  
recyB34dsFnYbOi6X,8.21,,,,,,2025-06-13T21:36:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recfnP8p6EkwZoqh0,,,substance_use_tobacco,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"For how many years did you use tobacco products?
","Less than 1 year, 1-2 years, 3-5 years, 6-10 years, 11-20 years, More than 20 years",,"-1, -1.6, -2.2, -2.8, -3.4, -4",,substances,8,21,,"Tobacco (cigarettes, cigars, smokeless tobacco)",,"recfktrIkKTQ3uLBt, rec4pksHp9alDkN49, recJvLRKIfN40EXss, recAVVpb1o9FksHdx, recXkvnrZkmVhB48r, recAfZ8sagCbKtgSN",0,single-select
recQfqWgY6Kl4srBu,8.22,,,,,,2025-06-13T21:36:16.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recfnP8p6EkwZoqh0,,,substance_use_tobacco,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"How would you describe your past tobacco use (e.g., cigarettes, cigars, smokeless tobacco)?
","Heavy: 2+ packs per day (or equivalent heavy vape/smokeless), Moderate: 1 pack per day (or moderate vape/smokeless), Light: Less than 1 pack per day / occasional use, Minimal: A few times a month or less, Occasional: Only rarely or on special occasions",,"-4, -3.25, -2.5, -1.75, -1",,substances,8,22,,"Tobacco (cigarettes, cigars, smokeless tobacco)",,"recJXqoT4B7kMfbDA, recgNCQW9RHCp6I3C, recjR0HwuVQguw9Ct, rec9YPrcET4OQ3HMT, recSJ8gx9fJ9Nb4d6",0,single-select
rec5c9tMY5q7zBukn,8.23,,,,,,2025-09-04T07:36:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recfnP8p6EkwZoqh0,,,,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,True,"How long has it been since you quit using tobacco products?
","Less than 3 years, 3-5 years, 6-10 years, 11-20 years, More than 20 years",,"0, 0.1, 0.2, 0.4, 0.6",,,8,23,,"Tobacco (cigarettes, cigars, smokeless tobacco)",,"recXlPW74EsJZ9EzS, recWTKlM6nkfFoc1G, recH72S3FByY1PuKl, rec1ym57l2mpg4AVh, rec7gzRqa57zmhQu5",0,single-select
rec4t6D6QW0LImo4H,8.24,,,,,,2025-06-13T21:36:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rech92hWmgBeL33En,,,substance_use_alcohol,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"For how many years did you consume alcohol?
","Less than 1 year, 1-2 years, 3-5 years, 6-10 years, 11-20 years, More than 20 years",,"-1, -1.6, -2.2, -2.8, -3.4, -4",,substances,8,24,,Alcohol,,"recB9kb1oJJBSAJGo, rec2TecRAfQnme2YM, reccqePu5h8qg72e3, recaIiuJFHDtyVLfh, recpkBjIA8hTPa0Yh, recA4ucImmmIyZ3Jb",0,single-select
recB8gpBMLyvm61Kr,8.25,,,,,,2025-06-13T21:36:16.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rech92hWmgBeL33En,,,substance_use_alcohol,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"How would you describe your past alcohol use?
","Heavy: 5+ drinks per day / heavy daily use, Moderate: 2–4 drinks per day / frequent use, Light: 1 drink per day or most days, Minimal: A few drinks per month or less, Occasional: Only rarely/special occasions",,"-4, -3.25, -2.5, -1.75, -1",,substances,8,25,,Alcohol,,"recM7cvrAg1wGnniX, rechgiyW4M6GceGDc, rec73RV8tmjpVe8Ea, recCD0bWo9GcEHS7B, rec7ZkT2cxWVilKgi",0,single-select
reciOju9yJBjVmUpn,8.26,,,,,,2025-09-04T07:37:40.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rech92hWmgBeL33En,,,,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,True,"How long has it been since you quit consuming alcohol?
","Less than 3 years, 3-5 years, 6-10 years, 11-20 years, More than 20 years",,"0, 0.1, 0.2, 0.4, 0.6",,,8,26,,Alcohol,,"recKU8dTL4fzZ38eQ, recIf5MTX0Zl6QBgM, recK9ieGbPFUTb1Xt, recHwbjggyjQRfzsR, recdEMIe2S6FNmYsW",0,single-select
recCcdDERdPGIXfUD,8.27,,,,,,2025-06-13T21:36:16.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recWTzz4PoK6tnA3F,,,substance_use_rec_drugs,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"For how many years did you use recreational drugs (e.g., marijuana)?
","Less than 1 year, 1-2 years, 3-5 years, 6-10 years, 11-20 years, More than 20 years",,"-1, -1.6, -2.2, -2.8, -3.4, -4",,substances,8,27,,"Recreational drugs (e.g., marijuana)",,"recwIbbKtKFujaYgO, recvnchMD2LkKp5bB, recT6uzkYgu7eGtrH, recIxVw2IqV6aEcsw, rec6Ug46H3nNqueVj, rec82FUWwY0roPAti",0,single-select
rec6D16L7cqVycJv3,8.28,,,,,,2025-06-13T21:38:40.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recWTzz4PoK6tnA3F,,,substance_use_rec_drugs,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"How would you describe your past use of recreational drugs (e.g., marijuana)?
","Heavy: Daily or almost daily use, Moderate: Weekly use (1–2x/week), Light: Monthly or less, Minimal: A few times a year, Occasional: Only a handful of times ever",,"-4, -3.25, -2.5, -1.75, -1",,substances,8,28,,"Recreational drugs (e.g., marijuana)",,"recHS6pxEB3fbk0iN, recV3RJa5uwCKcffs, recsU48acpHrKxwDQ, receOpZf5p3VJNhZI, rec3uJpxfDQkYN97O",0,single-select
recmKbEAEbZ1bl8KL,8.29,,,,,,2025-09-04T07:37:43.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recWTzz4PoK6tnA3F,,,,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,True,"How long has it been since you quit using recreational drugs?
","Less than 3 years, 3-5 years, 6-10 years, 11-20 years, More than 20 years",,"0, 0.1, 0.2, 0.4, 0.6",,,8,29,,"Recreational drugs (e.g., marijuana)",,"recS3Cj5D4g6fTbN2, recGTjhikSY4hpXm7, rechW7ON2WjkO9TLy, rec0P9Zsff3LgSUml, recbeE0iYGEhJEKUs",0,single-select
recTw7sfsWW8IHjrY,8.30,,,,,,2025-06-13T21:36:17.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec7gO0yV3XP8RgTw,,,substance_use_nicotine,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"For how many years did you use nicotine?
","Less than 1 year, 1-2 years, 3-5 years, 6-10 years, 11-20 years, More than 20 years",,"-1, -1.6, -2.2, -2.8, -3.4, -4",,substances,8,30,,Nicotine,,"rec6PHlP9orDUfRSo, recv5iWpiraO89LUE, recakTrftFpd9eNgA, recUuu4DVpB4jHHtY, recet9p58M9r3GNvi, recpmdREUpLLDVDkK",0,single-select
recoILUF8ttlovtRy,8.31,,,,,,2025-06-13T21:36:51.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec7gO0yV3XP8RgTw,,,substance_use_nicotine,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"How would you describe your past nicotine use (e.g., vapes, gum, patches)?
","Heavy: All-day or equivalent to 2+ packs/day, Moderate: Most of the day/equivalent to 1 pack/day, Light: Less than daily or only in specific situations, Minimal: A few times a month or less, Occasional: Only rarely or on special occasions",,"-4, -3.25, -2.5, -1.75, -1",,substances,8,31,,Nicotine,,"recT6NNmxevKrkjCE, recXIzVc3YBUKLKF9, recGhdmjmGXXsGiPI, recn9nDESE8LOjKF0, rechptsj4p1GF2MMp",0,single-select
recRDz7U0qG8WJE0U,8.32,,,,,,2025-09-04T07:37:46.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec7gO0yV3XP8RgTw,,,,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,True,"How long has it been since you quit using nicotine products?
","Less than 3 years, 3-5 years, 6-10 years, 11-20 years, More than 20 years",,"0, 0.1, 0.2, 0.4, 0.6",,,8,32,,Nicotine,,"recjoeQm8666VEFbc, recb7P24hFQXARQ77, recDGNH4VYHSLfMaO, recGxG2Na7KSiwtQ1, rec3pktpqA3LT7uUF",0,single-select
recpliXXTjJNj7gcn,8.33,,,,,,2025-06-13T21:38:42.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recGa6wvdbK3JwwgO,,,substance_use_otc,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"For how many years did you use over-the-counter medications?
","Less than 1 year, 1-2 years, 3-5 years, 6-10 years, 11-20 years, More than 20 years",,"-1, -1.6, -2.2, -2.8, -3.4, -4",,substances,8,33,,"Over-the-counter medications (e.g., sleep aids)",,"recOJ2oIm9mNrbSIq, reczhFIj4RtRSuefq, recraFUkWcm3TaSFj, recj2MunxCYd0I1x8, recpQXVGfbbhC9GZR, recZgS7nzO2D4h9si",0,single-select
recd8OAQovQ6TQEeV,8.34,,,,,,2025-06-13T21:36:17.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recGa6wvdbK3JwwgO,,,substance_use_otc,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"How would you describe your past use of over-the-counter medications (e.g., sleep aids, antihistamines)?
","Heavy: Daily or nightly use for months, Moderate: Several times per week, Light: A few times per month, Minimal: Less than monthly, Occasional: Only rarely or on special occasions",,"-4, -3.25, -2.5, -1.75, -1",,substances,8,34,,"Over-the-counter medications (e.g., sleep aids)",,"recUNEmuk8Swb864A, recrmTVkdGkYCd5sb, recxz2LGMl0ghYT2A, reccziCWqdnYCnsHM, recXIXnTJVVA4tRIo",0,single-select
recfRoHzjFCmqlWLi,8.35,,,,,,2025-09-04T07:37:49.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recGa6wvdbK3JwwgO,,,,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,True,"How long has it been since you quit using over-the-counter medications regularly?
","Less than 3 years, 3-5 years, 6-10 years, 11-20 years, More than 20 years",,"0, 0.1, 0.2, 0.4, 0.6",,,8,35,,"Over-the-counter medications (e.g., sleep aids)",,"recWesyqBo6uB1dk8, recidv10JxmPlJSRb, recmBk8utYTsQVUZb, recywSiusATlsEmd9, recrfZNKvlc0NsjRA",0,single-select
recjV97f3ERSaXOYb,8.36,,,,,,2025-06-13T21:36:53.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recGa6wvdbK3JwwgO,,,substance_use_other,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"For how many years did you use other substances?
","Less than 1 year, 1-2 years, 3-5 years, 6-10 years, 11-20 years, More than 20 years",,"-1, -1.6, -2.2, -2.8, -3.4, -4",,substances,8,36,,"Over-the-counter medications (e.g., sleep aids)",,"recoCmaZqB1JxE88f, reckHNpwytsuwtUcn, reclI1tcUpG7ivGiN, recomoiiYvI6MxDNn, rec9tn9geYwnUCtF3, recPORkW6el7WlzAb",0,single-select
recKmDZtwm4bm3fk7,8.37,,,,,,2025-06-13T21:38:43.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recGa6wvdbK3JwwgO,,,substance_use_other,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,True,"How would you describe your past use of other substances not listed above?
","Heavy: Daily or nightly use for months, Moderate: Several times per week, Light: A few times per month, Minimal: Less than monthly, Occasional: Only rarely or on special occasions",,"-4, -3.25, -2.5, -1.75, -1",,substances,8,37,,"Over-the-counter medications (e.g., sleep aids)",,"recY6udpEDZvBuFb4, recbfBEVyrWwoXI6E, reciDjumgW10xBm4n, rec97bbc3rNnSlGJK, recnYO5dBvtSNR70C",0,single-select
recjbFazitvkOIHLR,8.38,,,,,,2025-09-04T07:38:38.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recGa6wvdbK3JwwgO,,,,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,True,"How long has it been since you quit using these other substances?
","Less than 3 years, 3-5 years, 6-10 years, 11-20 years, More than 20 years",,"0, 0.1, 0.2, 0.4, 0.6",,,8,38,,"Over-the-counter medications (e.g., sleep aids)",,"recy90dhRlnr9i5tM, rec6Zfps2XnalI0HZ, recwVtMWtlROJsLsm, recJZXCUGZtlA4M2b, rec26iFpamg91rLvR",0,single-select
recqWX5WJHUU7MGWw,8.39,,,Selection options sourced from items SELECTED in 7.09,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recu7pDUSHJRfIHPX,,,,substance_use_general,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,,"What motivated you to quit the substance(s) (select all that apply)?
","Less than 1 year, 1-2 years, 3-5 years, 6-10 years, 11-20 years",,"-1, -1.6, -2.2, -2.8, -3.4",,substances,8,39,None,,,"reccV0cOClzpwh9UR, recVOru7hUdOA4SLb, recc7L01H9dgIR5Hh, recxNb5ALCChHoK6U, recaGPbacxis4WH7I",0,multi-select  
recgiFOmB4akxmRVG,8.40,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec1wLV1mtPOMmzoT,,,,substance_use_general,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,,"How does your current substance use affect your daily life (select all that apply)?
","More than 20 years, Heavy: Daily or almost daily use, Moderate: Weekly use (1–2x/week), Light: Monthly or less, Minimal: A few times a year, Occasional: Only a handful of times ever",,"-4, -4, -3.25, -2.5, -1.75, -1",,substances,8,40,None,,,"rec5hveIwhBZqB5hr, recZBLHB5fVtiZhNv, recC2pXWqZTfGYTDi, rec2SSig82iTLpkYX, recOk0PxVvzwi0SLw, recSNVTdUJYmWWKDL",0,multi-select  
recIe4RnIox9Fn10p,8.41,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec1wLV1mtPOMmzoT,,,,substance_use_general,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,,"Would you consider reducing or quitting any substances to support your longevity goals?
","Less than 3 years, 3-5 years, 6-10 years, 11-20 years, More than 20 years",,"0, 0.1, 0.2, 0.4, 0.6",,substances,8,41,None,,,"rec3eKOoCxvDC5nTs, recAZ99Q8djLV4J06, recYOeTXHR3Aaq65f, recxa9ZytMX3BJ2AM, reccOiIS8cHe6OCle",0,single-select
reclVJ9NH32P285s6,8.42,,,Selection options sourced from items SELECTED in 7.01,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec1wLV1mtPOMmzoT,,,,substance_use_general,,Include responses selected from previous as response options logic not built,True,,recxZue1MssrQVaoB,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOT0nP41iwVDLKR,,"Which substance(s) would you consider reducing or quitting (select all that apply)?
",(dynamic from Q8.01),,0,,substances,8,42,None,,,recAt3MRpFSzCCJlb,0,multi-select  
