record_id,Created By,calculation_target_value_3,calculation_type_from_recommendationgoals,challenge_description,challenge_level,challenge_title,created,dependency_tracked_metric_from_recommendationgoals,id,last_modified_by,last_modified_time,level_description_from_recommendations,linked_recommendations,operator_from_recommendationgoals,recommendationgoals_ref,recommendations_v2,record_ID,scoring_frequency,scoring_frequency_from_recommendationgoals,scoring_type_from_recommendationgoals,target_value,times,tracked_metric_from_recommendationgoals,trigger_conditions,unit_from_recommendationgoals,weightage_from_recommendationgoals
recaeSjBfZEn58wX0,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,sum,Maintain your 2-session weekly target while completing 3 mobility sessions during this 10-day period. This builds stronger flexibility discipline and range of motion.,04,Enhanced Mobility Commitment,2025-09-10T18:52:45.000Z,,CH-04-REC0033.1,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Get started: Complete at least 2 mobility sessions per week,rec2C4Hndkvoy1Dxn,>=,recXIPe2S6OXANWsf,reciAe0Q3lWvSwqHb,recaeSjBfZEn58wX0,10-day,weekly,proportional_frequency,3,1,rec5CjdtdR3SqBAcU,recev8oMkYeU99K6K,sessions,
recE3fPM61QGBx26F,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,sum,"Master mobility consistency by completing 5 sessions across this 14-day period, representing excellent progress toward comprehensive flexibility and joint health.",05,Optimal Mobility Excellence,2025-09-10T18:52:45.000Z,,CH-05-REC0033.1,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Get started: Complete at least 2 mobility sessions per week,rec2C4Hndkvoy1Dxn,>=,recXIPe2S6OXANWsf,reciAe0Q3lWvSwqHb,recE3fPM61QGBx26F,14-day,weekly,proportional_frequency,5,1,rec5CjdtdR3SqBAcU,recZvqASLUujIXdcS,sessions,
reckw3FvxUxydj1xu,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,sum,Begin building consistent mobility work by completing 2 sessions during this 3-day period. This establishes foundation patterns for regular flexibility training.,01,Advanced Mobility Start,2025-09-10T18:52:45.000Z,,CH-01-REC0033.2,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Progress: Complete at least 4 mobility sessions per week,recbqfJA6wK4HdMiE,>=,rec6w0gfLi3DJZ5dw,reciAe0Q3lWvSwqHb,reckw3FvxUxydj1xu,3-day,weekly,proportional_frequency,2,1,rec5CjdtdR3SqBAcU,recEQLMvu2HdM7Ze9,sessions,
recxmBJ2eskHXbhzx,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,sum,Expand your flexibility training by completing 3 mobility sessions across the 5-day challenge period. Focus on different body areas and movement patterns each session.,02,Mobility Consistency Builder,2025-09-10T18:52:45.000Z,,CH-02-REC0033.2,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Progress: Complete at least 4 mobility sessions per week,recbqfJA6wK4HdMiE,>=,rec6w0gfLi3DJZ5dw,reciAe0Q3lWvSwqHb,recxmBJ2eskHXbhzx,5-day,weekly,proportional_frequency,3,1,rec5CjdtdR3SqBAcU,recGqm2ArjO7Siin6,sessions,
recBKmVAVuGhGwdtR,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,sum,"Progress: Complete at least 4 mobility sessions per week. This creates significant improvements in flexibility, joint health, and movement quality.",03,Weekly Mobility Excellence,2025-09-10T18:52:45.000Z,,CH-03-REC0033.2,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Progress: Complete at least 4 mobility sessions per week,recbqfJA6wK4HdMiE,>=,rec6w0gfLi3DJZ5dw,reciAe0Q3lWvSwqHb,recBKmVAVuGhGwdtR,weekly,weekly,proportional_frequency,4,1,rec5CjdtdR3SqBAcU,recuzNQE4zW7byizo,sessions,
recWsA0ibQdNa28lG,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,sum,Maintain your 4-session weekly target while completing 5 mobility sessions during this 10-day period. This builds exceptional flexibility discipline and range of motion.,04,Advanced Mobility Mastery,2025-09-10T18:52:45.000Z,,CH-04-REC0033.2,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Progress: Complete at least 4 mobility sessions per week,recbqfJA6wK4HdMiE,>=,rec6w0gfLi3DJZ5dw,recr3y3J8db5sR8PB,recWsA0ibQdNa28lG,10-day,weekly,proportional_frequency,5,1,rec5CjdtdR3SqBAcU,recev8oMkYeU99K6K,sessions,
rec0DV2Sx0v8Zy3W4,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,sum,"Master advanced mobility training by completing 8 sessions across this 14-day period, representing near-optimal flexibility and comprehensive joint health development.",05,Peak Mobility Control,2025-09-10T18:52:45.000Z,,CH-05-REC0033.2,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Progress: Complete at least 4 mobility sessions per week,recbqfJA6wK4HdMiE,>=,rec6w0gfLi3DJZ5dw,recr3y3J8db5sR8PB,rec0DV2Sx0v8Zy3W4,14-day,weekly,proportional_frequency,8,1,rec5CjdtdR3SqBAcU,recZvqASLUujIXdcS,sessions,
recuHl5xTdAn4pyzQ,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,sum,Begin optimal mobility training by completing 3 sessions during this 3-day period. This builds toward daily flexibility and movement quality commitment.,01,Daily Mobility Start,2025-09-10T18:52:45.000Z,,CH-01-REC0033.3,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Daily routine: Practice daily mobility (6+ sessions/week),rec0os47BTvYNpKEy,>=,recVudBMgFOxPb3zq,recr3y3J8db5sR8PB,recuHl5xTdAn4pyzQ,3-day,weekly,proportional_frequency,3,1,rec5CjdtdR3SqBAcU,recEQLMvu2HdM7Ze9,sessions,
recDZotW54Vp6AS2M,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,sum,Expand to 5 mobility sessions across the 5-day challenge period. Focus on creating sustainable daily routines that naturally incorporate flexibility work.,02,Peak Mobility Foundation,2025-09-10T18:52:45.000Z,,CH-02-REC0033.3,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Daily routine: Practice daily mobility (6+ sessions/week),rec0os47BTvYNpKEy,>=,recVudBMgFOxPb3zq,recr3y3J8db5sR8PB,recDZotW54Vp6AS2M,5-day,weekly,proportional_frequency,5,1,rec5CjdtdR3SqBAcU,recGqm2ArjO7Siin6,sessions,
recdF6MNCuWWNKrNB,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,sum,"Daily routine: Practice daily mobility (6+ sessions/week). This represents optimal flexibility training for maximum joint health, movement quality, and injury prevention.",03,Elite Mobility Mastery,2025-09-10T18:52:45.000Z,,CH-03-REC0033.3,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Daily routine: Practice daily mobility (6+ sessions/week),rec0os47BTvYNpKEy,>=,recVudBMgFOxPb3zq,recr3y3J8db5sR8PB,recdF6MNCuWWNKrNB,weekly,weekly,proportional_frequency,6,1,rec5CjdtdR3SqBAcU,recuzNQE4zW7byizo,sessions,
recOc2T9zkBNgXRN3,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,sum,Begin building mobility volume by accumulating at least 10 minutes of flexibility work during this 3-day period. Focus on quality movement over speed.,01,Mobility Time Foundation,2025-09-10T18:52:45.000Z,,CH-01-REC0034.1,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Begin: Achieve at least 20 minutes of total mobility work per week,recydnhcoytUM656x,>=,rectj8OR3kMtOSo1p,recutEyRzeDeUYgoS,recOc2T9zkBNgXRN3,3-day,weekly,proportional_frequency,10,1,rec5WLPHYGoaKUCjp,recEQLMvu2HdM7Ze9,minutes,
recAHrQSxc4y3k769,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,sum,Practice accumulating at least 15 minutes of mobility work across the 5-day challenge period. This can be split across multiple short sessions for convenience.,02,Flexibility Duration Builder,2025-09-10T18:52:45.000Z,,CH-02-REC0034.1,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Begin: Achieve at least 20 minutes of total mobility work per week,recydnhcoytUM656x,>=,rectj8OR3kMtOSo1p,recutEyRzeDeUYgoS,recAHrQSxc4y3k769,5-day,weekly,proportional_frequency,15,1,rec5WLPHYGoaKUCjp,recGqm2ArjO7Siin6,minutes,
recYLKRGAB4FDoqe5,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,sum,Begin: Achieve at least 20 minutes of total mobility work per week. This provides sufficient flexibility stimulus for joint health and movement quality.,03,Weekly Mobility Volume,2025-09-10T18:52:45.000Z,,CH-03-REC0034.1,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Begin: Achieve at least 20 minutes of total mobility work per week,recydnhcoytUM656x,>=,rectj8OR3kMtOSo1p,recutEyRzeDeUYgoS,recYLKRGAB4FDoqe5,weekly,weekly,proportional_frequency,20,1,rec5WLPHYGoaKUCjp,recuzNQE4zW7byizo,minutes,
recpkyIolBJ3xmUjR,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,sum,Maintain your 20-minute weekly target while accumulating 30 minutes during this 10-day period. This builds stronger flexibility habits and range of motion development.,04,Enhanced Mobility Time,2025-09-10T18:52:45.000Z,,CH-04-REC0034.1,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Begin: Achieve at least 20 minutes of total mobility work per week,recydnhcoytUM656x,>=,rectj8OR3kMtOSo1p,recu7WgBqTw2mi79B,recpkyIolBJ3xmUjR,10-day,weekly,proportional_frequency,30,1,rec5WLPHYGoaKUCjp,recev8oMkYeU99K6K,minutes,
rec2ye1Fc4dLjtMj0,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,sum,"Master mobility volume by accumulating 40 minutes across this 14-day period, representing excellent progress toward comprehensive flexibility and joint health optimization.",05,Optimal Mobility Excellence,2025-09-10T18:52:45.000Z,,CH-05-REC0034.1,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Begin: Achieve at least 20 minutes of total mobility work per week,recydnhcoytUM656x,>=,rectj8OR3kMtOSo1p,recu7WgBqTw2mi79B,rec2ye1Fc4dLjtMj0,14-day,weekly,proportional_frequency,40,1,rec5WLPHYGoaKUCjp,recZvqASLUujIXdcS,minutes,
recKPHlF4VYJVzxqS,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,sum,"Begin building substantial mobility time by accumulating at least 25 minutes of flexibility work during this 3-day period. Focus on thorough, quality stretching.",01,Advanced Mobility Volume Start,2025-09-10T18:52:45.000Z,,CH-01-REC0034.2,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Build: Reach 50 minutes of total mobility work per week,receNMlaVPPdpM8lF,>=,rec9TxSPAB8Mryrgx,recu7WgBqTw2mi79B,recKPHlF4VYJVzxqS,3-day,weekly,proportional_frequency,25,1,rec5WLPHYGoaKUCjp,recEQLMvu2HdM7Ze9,minutes,
rec3QRU02GmDbyMLv,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,sum,Expand your flexibility training by accumulating at least 40 minutes across the 5-day challenge period. Distribute mobility work throughout the week for optimal benefits.,02,Mobility Time Consistency,2025-09-10T18:52:45.000Z,,CH-02-REC0034.2,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Build: Reach 50 minutes of total mobility work per week,receNMlaVPPdpM8lF,>=,rec9TxSPAB8Mryrgx,recu7WgBqTw2mi79B,rec3QRU02GmDbyMLv,5-day,weekly,proportional_frequency,40,1,rec5WLPHYGoaKUCjp,recGqm2ArjO7Siin6,minutes,
recLg4duxyU9pRqbG,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,sum,"Build: Reach 50 minutes of total mobility work per week. This creates significant improvements in flexibility, joint health, and movement quality.",03,Weekly Mobility Excellence,2025-09-10T18:52:45.000Z,,CH-03-REC0034.2,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Build: Reach 50 minutes of total mobility work per week,receNMlaVPPdpM8lF,>=,rec9TxSPAB8Mryrgx,recu7WgBqTw2mi79B,recLg4duxyU9pRqbG,weekly,weekly,proportional_frequency,50,1,rec5WLPHYGoaKUCjp,recuzNQE4zW7byizo,minutes,
recJu1pUvRv3UxzPY,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,sum,Maintain your 50-minute weekly target while accumulating 70 minutes during this 10-day period. This builds exceptional flexibility discipline and range of motion.,04,Advanced Mobility Mastery,2025-09-10T18:52:45.000Z,,CH-04-REC0034.2,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Build: Reach 50 minutes of total mobility work per week,receNMlaVPPdpM8lF,>=,rec9TxSPAB8Mryrgx,recyc1j7BQCd7ciZt,recJu1pUvRv3UxzPY,10-day,weekly,proportional_frequency,70,1,rec5WLPHYGoaKUCjp,recev8oMkYeU99K6K,minutes,
recWc3Js8PnRAItRl,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,sum,"Master advanced mobility training by accumulating 100 minutes across this 14-day period, representing elite flexibility and comprehensive joint health development.",05,Peak Mobility Control,2025-09-10T18:52:45.000Z,,CH-05-REC0034.2,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Build: Reach 50 minutes of total mobility work per week,receNMlaVPPdpM8lF,>=,rec9TxSPAB8Mryrgx,recyc1j7BQCd7ciZt,recWc3Js8PnRAItRl,14-day,weekly,proportional_frequency,100,1,rec5WLPHYGoaKUCjp,recZvqASLUujIXdcS,minutes,
recRDhHfK9ILMzMK3,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,sum,Begin optimal mobility training by accumulating at least 45 minutes during this 3-day period. This builds toward elite-level flexibility commitment.,01,Elite Mobility Volume Start,2025-09-10T18:52:45.000Z,,CH-01-REC0034.3,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Maintain: Complete 90+ minutes of total mobility work per week,rec8kQTL0hFtYshjO,>=,rec3qBqqF3Y20eAeG,recyc1j7BQCd7ciZt,recRDhHfK9ILMzMK3,3-day,weekly,proportional_frequency,45,1,rec5WLPHYGoaKUCjp,recEQLMvu2HdM7Ze9,minutes,
recWlK0L9YtKflH9b,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,sum,Expand to 75 minutes of mobility work across the 5-day challenge period. Focus on comprehensive flexibility routines that address all major muscle groups.,02,Peak Mobility Foundation,2025-09-10T18:52:45.000Z,,CH-02-REC0034.3,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Maintain: Complete 90+ minutes of total mobility work per week,rec8kQTL0hFtYshjO,>=,rec3qBqqF3Y20eAeG,recyc1j7BQCd7ciZt,recWlK0L9YtKflH9b,5-day,weekly,proportional_frequency,75,1,rec5WLPHYGoaKUCjp,recGqm2ArjO7Siin6,minutes,
recyeSmIBscHAN9Nr,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,sum,"Maintain: Complete 90+ minutes of total mobility work per week. This represents optimal flexibility training for maximum joint health, movement quality, and performance.",03,Elite Mobility Mastery,2025-09-10T18:52:45.000Z,,CH-03-REC0034.3,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Maintain: Complete 90+ minutes of total mobility work per week,rec8kQTL0hFtYshjO,>=,rec3qBqqF3Y20eAeG,recyc1j7BQCd7ciZt,recyeSmIBscHAN9Nr,weekly,weekly,proportional_frequency,90,1,rec5WLPHYGoaKUCjp,recuzNQE4zW7byizo,minutes,
recOj0wOjEowVEuJr,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,sum,Begin improving digestion by accumulating at least 8 minutes of post-meal activity during this 3-day period. Take short walks or do light movement after eating.,01,Post-Meal Movement Start,2025-09-10T18:52:45.000Z,,CH-01-REC0035.1,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Start with 15 minutes of post-meal activity weekly,recWPZo0CuM633ER7,>=,recRVKVFhg5F5PXMZ,reconamkuavo4GJjk,recOj0wOjEowVEuJr,3-day,weekly,proportional_frequency,8,1,rectwdl12NyOIQZxD,recEQLMvu2HdM7Ze9,minutes,
recbrb9izleRBwPKP,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,sum,Practice accumulating at least 12 minutes of post-meal activity across the 5-day challenge period. Focus on gentle movement within 30 minutes after meals.,02,Digestive Activity Builder,2025-09-10T18:52:45.000Z,,CH-02-REC0035.1,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Start with 15 minutes of post-meal activity weekly,recWPZo0CuM633ER7,>=,recRVKVFhg5F5PXMZ,reconamkuavo4GJjk,recbrb9izleRBwPKP,5-day,weekly,proportional_frequency,12,1,rectwdl12NyOIQZxD,recGqm2ArjO7Siin6,minutes,
recwJT2BVx5etfRZW,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,sum,"Start with 15 minutes of post-meal activity weekly. This supports healthy digestion, blood sugar management, and metabolic health.",03,Weekly Digestive Health,2025-09-10T18:52:45.000Z,,CH-03-REC0035.1,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Start with 15 minutes of post-meal activity weekly,recWPZo0CuM633ER7,>=,recRVKVFhg5F5PXMZ,reconamkuavo4GJjk,recwJT2BVx5etfRZW,weekly,weekly,proportional_frequency,15,1,rectwdl12NyOIQZxD,recuzNQE4zW7byizo,minutes,
reczeFJiiTTrVBMvq,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,sum,Maintain your 15-minute weekly target while accumulating 20 minutes during this 10-day period. This builds stronger digestive health habits and metabolic optimization.,04,Enhanced Post-Meal Movement,2025-09-10T18:52:45.000Z,,CH-04-REC0035.1,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Start with 15 minutes of post-meal activity weekly,recWPZo0CuM633ER7,>=,recRVKVFhg5F5PXMZ,reclJ17PZ97GZYCPD,reczeFJiiTTrVBMvq,10-day,weekly,proportional_frequency,20,1,rectwdl12NyOIQZxD,recev8oMkYeU99K6K,minutes,
recivy0iDzWyYrHFR,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,sum,"Master post-meal activity by accumulating 30 minutes across this 14-day period, representing excellent progress toward comprehensive digestive health and metabolic optimization.",05,Optimal Digestive Excellence,2025-09-10T18:52:45.000Z,,CH-05-REC0035.1,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Start with 15 minutes of post-meal activity weekly,recWPZo0CuM633ER7,>=,recRVKVFhg5F5PXMZ,reclJ17PZ97GZYCPD,recivy0iDzWyYrHFR,14-day,weekly,proportional_frequency,30,1,rectwdl12NyOIQZxD,recZvqASLUujIXdcS,minutes,
recy942oo0kz22vl7,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,sum,Begin building substantial post-meal movement by accumulating at least 18 minutes during this 3-day period. Take walks or do light activity after most meals.,01,Advanced Digestive Activity Start,2025-09-10T18:52:45.000Z,,CH-01-REC0035.2,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Reach 35 minutes of post-meal activity weekly,recHIhiQzo9qxQ0aE,>=,recCO2PveasZzCj5w,reclJ17PZ97GZYCPD,recy942oo0kz22vl7,3-day,weekly,proportional_frequency,18,1,rectwdl12NyOIQZxD,recEQLMvu2HdM7Ze9,minutes,
recmWtBPWLNZsHiWp,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",frequency,sum,Expand your digestive health habits by accumulating at least 28 minutes of post-meal activity across the 5-day challenge period. Focus on consistent movement after eating.,02,Post-Meal Consistency Builder,2025-09-10T18:52:45.000Z,,CH-02-REC0035.2,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Reach 35 minutes of post-meal activity weekly,recHIhiQzo9qxQ0aE,>=,recCO2PveasZzCj5w,reclJ17PZ97GZYCPD,recmWtBPWLNZsHiWp,5-day,weekly,proportional_frequency,28,1,rectwdl12NyOIQZxD,recGqm2ArjO7Siin6,minutes,
