record_id,calculated_metric,cognitive_health_weight_from_linked_survey_question,connection_purpose_weight_from_linked_survey_question,contraindications,core_care_weight_from_linked_survey_question,created,created_by,healthful_nutrition_weight_from_linked_survey_question,id,last_modified,last_modified_by,linked_survey_question,movement_exercise_weight_from_linked_survey_question,question_from_linked_survey_question,recommendation_nulls,recommendation_triggers,response,response_order,restorative_sleep_weight_from_linked_survey_question,score,section_number_from_linked_survey_question,section_question_order_from_linked_survey_question,stress_management_weight_from_linked_survey_question,survey_question_trigger_not_selected,survey_question_trigger_selected,total_weight_pillar_agnostic_from_linked_survey_question
rec74sne0TkajGYSG,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,5.11-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recP6cP9rY1LbL1D4,,What are your primary goals related to cognitive health (select all that apply)?,,,"Improving focus and concentration
",2,,0,5,11,,,,0
rec6rehGRMtnjZStA,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,5.11-3,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recP6cP9rY1LbL1D4,,What are your primary goals related to cognitive health (select all that apply)?,,,"Boosting problem-solving skills
",3,,0,5,11,,,,0
rec3UjNpqkxhlZ70j,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,5.11-4,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recP6cP9rY1LbL1D4,,What are your primary goals related to cognitive health (select all that apply)?,,,"Increasing mental processing speed
",4,,0,5,11,,,,0
recfhD5WBfdXohepN,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,5.11-5,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recP6cP9rY1LbL1D4,,What are your primary goals related to cognitive health (select all that apply)?,,,"Preventing cognitive decline
",5,,0,5,11,,,,0
recFekWsJvBzjvgmU,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,5.11-6,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recP6cP9rY1LbL1D4,,What are your primary goals related to cognitive health (select all that apply)?,,,"Other (please specify)
",6,,0,5,11,,,,0
recMWHU14KOESSt61,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,5.12-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recR3iUrvgY6eFo4R,,What types of support would you consider utilizing to improve or optimize cognitive health (select all that apply)?,,,"Cognitive training programs or apps
",1,,0,5,12,,,,0
recXrTffqadTCrtpl,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,5.12-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recR3iUrvgY6eFo4R,,What types of support would you consider utilizing to improve or optimize cognitive health (select all that apply)?,,,"Educational resources (e.g. books, articles)
",2,,0,5,12,,,,0
recKg6zLNrzVd6vY3,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,5.12-3,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recR3iUrvgY6eFo4R,,What types of support would you consider utilizing to improve or optimize cognitive health (select all that apply)?,,,"Professional guidance (e.g., neurologist, phychologist)
",3,,0,5,12,,,,0
recjcy2yNlCcsSGLb,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,5.12-4,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recR3iUrvgY6eFo4R,,What types of support would you consider utilizing to improve or optimize cognitive health (select all that apply)?,,,"Social activities or support groups
",4,,0,5,12,,,,0
rec5RZCOawAy3LByD,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,5.12-5,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recR3iUrvgY6eFo4R,,What types of support would you consider utilizing to improve or optimize cognitive health (select all that apply)?,,,"Nutritional advice or supplements
",5,,0,5,12,,,,0
rec11Ztx0D9YHdIBU,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,5.12-6,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recR3iUrvgY6eFo4R,,What types of support would you consider utilizing to improve or optimize cognitive health (select all that apply)?,,,"Physical exercise programs
",6,,0,5,12,,,,0
recnHDESmtZQKbN3p,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,5.12-7,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recR3iUrvgY6eFo4R,,What types of support would you consider utilizing to improve or optimize cognitive health (select all that apply)?,,,"Other (please specify)
",7,,0,5,12,,,,0
recvkGKZdPTk7qhev,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.01-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recuLwahHYTKlUbjf,,How would you rate your current level of stress?,,,"No stress
",1,,10,6,1,,,,0
recug3vlLMd1XdXXt,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.01-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recuLwahHYTKlUbjf,,How would you rate your current level of stress?,,,"Low stress
",2,,8,6,1,,,,0
recZMc3zcszyFdxcK,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.01-3,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recuLwahHYTKlUbjf,,How would you rate your current level of stress?,,,"Moderate stress
",3,,6,6,1,,,,0
recAlkLIhcIPL4caj,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.01-4,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recuLwahHYTKlUbjf,,How would you rate your current level of stress?,,,"High stress
",4,,4,6,1,,,,0
rec0YZhxUOMGpQeqa,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.01-5,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recuLwahHYTKlUbjf,,How would you rate your current level of stress?,,,"Extreme stress
",5,,2,6,1,,,,0
rec9E0glpJDMkVJdy,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.01-6,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recuLwahHYTKlUbjf,,How would you rate your current level of stress?,,,"Stress levels vary from low to moderate
",6,,7,6,1,,,,0
rec0ZfklnMDPZzGFg,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.01-7,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recuLwahHYTKlUbjf,,How would you rate your current level of stress?,,,"Stress levels vary from moderate to high
",7,,5,6,1,,,,0
rec76U0cP0F814yGq,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.02-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recLPATb0a9A4kMIx,,How often do you feel stressed?,,,"Rarely
",1,,10,6,2,,,,0
recAzAuff3YobdPOo,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.02-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recLPATb0a9A4kMIx,,How often do you feel stressed?,,,"Occasionally
",2,,8,6,2,,,,0
recEGDoEs6h2RThXz,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.02-3,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recLPATb0a9A4kMIx,,How often do you feel stressed?,,,"Frequently
",3,,4,6,2,,,,0
rec1teV91UvdIMSOm,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.02-4,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recLPATb0a9A4kMIx,,How often do you feel stressed?,,,"Always
",4,,2,6,2,,,,0
recrEH4NRrsGErTc2,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.03-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recxJK1mxTbWYYVNE,,What are the primary sources of your stress (select all that apply)?,,,"Work
",1,,0,6,3,,,,0
recFCyzqx9GUUJ6rt,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.03-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recxJK1mxTbWYYVNE,,What are the primary sources of your stress (select all that apply)?,,,"Family or relationships
",2,,0,6,3,,,,0
reckwO2ByvQzWQHkT,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.03-3,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recxJK1mxTbWYYVNE,,What are the primary sources of your stress (select all that apply)?,,,"Financial concerns
",3,,0,6,3,,,,0
recQIPoewnLRxXzOx,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.03-4,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recxJK1mxTbWYYVNE,,What are the primary sources of your stress (select all that apply)?,,,"Health issues
",4,,0,6,3,,,,0
rece79KT4E5clgYwh,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.03-5,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recxJK1mxTbWYYVNE,,What are the primary sources of your stress (select all that apply)?,,,"Time management
",5,,0,6,3,,,,0
recA4ZYszo5c6eOpV,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.03-6,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recxJK1mxTbWYYVNE,,What are the primary sources of your stress (select all that apply)?,,,"Major life changes
",6,,0,6,3,,,,0
rec2gF4vhGYbCkThO,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.03-7,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recxJK1mxTbWYYVNE,,What are the primary sources of your stress (select all that apply)?,,,"Environmental factors (e.g., noise, commute)
",7,,0,6,3,,,,0
recqvYa3XEysf9m0F,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.03-8,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recxJK1mxTbWYYVNE,,What are the primary sources of your stress (select all that apply)?,,,"Other (please specify)
",8,,0,6,3,,,,0
recHa0u20Q8m0mfFa,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.04-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec2lEHb2yfa3Gjf2,,What physical symptoms do you experience when you are stressed (select all that apply)?,,,"Headaches
",1,,10,6,4,,,,0
recWUCFfjcT7R4P9e,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.04-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec2lEHb2yfa3Gjf2,,What physical symptoms do you experience when you are stressed (select all that apply)?,,,"Muscle tension or pain
",2,,10,6,4,,,,0
recbzHtwdntGSSElS,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.04-3,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec2lEHb2yfa3Gjf2,,What physical symptoms do you experience when you are stressed (select all that apply)?,,,"Fatigue
",3,,10,6,4,,,,0
recv4GfJei5S2ViYg,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.04-4,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec2lEHb2yfa3Gjf2,,What physical symptoms do you experience when you are stressed (select all that apply)?,,,"Upset stomach
",4,,10,6,4,,,,0
recLznr1yy2AOcBG7,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.04-5,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec2lEHb2yfa3Gjf2,,What physical symptoms do you experience when you are stressed (select all that apply)?,,,"Rapid heartbeat
",5,,10,6,4,,,,0
recZXDHVctkoz2ZcT,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.04-6,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec2lEHb2yfa3Gjf2,,What physical symptoms do you experience when you are stressed (select all that apply)?,,,"Difficulty sleeping
",6,,10,6,4,,,,0
recUm1qNCCdzkOtwe,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.04-7,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec2lEHb2yfa3Gjf2,,What physical symptoms do you experience when you are stressed (select all that apply)?,,,"Other (please specify)
",7,,10,6,4,,,,0
recvB7RhSAz1arzu7,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.04-8,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec2lEHb2yfa3Gjf2,,What physical symptoms do you experience when you are stressed (select all that apply)?,,,"I don't notice any physical effects
",8,,10,6,4,,,,0
recR4wLv0C75F9ZGk,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.05-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recNNGBUwfYihdki2,,What emotional or psychological symptoms do you experience when you are stressed (select all that apply)?,,,"Anxiety
",1,,10,6,5,,,,0
recmfpnPX0YlPE4hP,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.05-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recNNGBUwfYihdki2,,What emotional or psychological symptoms do you experience when you are stressed (select all that apply)?,,,"Irritability or anger
",2,,10,6,5,,,,0
recx9KmtiigblXy1a,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.05-3,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recNNGBUwfYihdki2,,What emotional or psychological symptoms do you experience when you are stressed (select all that apply)?,,,"Sadness or depression
",3,,10,6,5,,,,0
rect2GQrGMQvfCLFU,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.05-4,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recNNGBUwfYihdki2,,What emotional or psychological symptoms do you experience when you are stressed (select all that apply)?,,,"Feeling overwhelmed
",4,,10,6,5,,,,0
recxf4fErPr3q2jwE,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.05-5,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recNNGBUwfYihdki2,,What emotional or psychological symptoms do you experience when you are stressed (select all that apply)?,,,"Difficulty concentrating
",5,,10,6,5,,,,0
recZAQYRKCt9Rw3t3,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.05-6,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recNNGBUwfYihdki2,,What emotional or psychological symptoms do you experience when you are stressed (select all that apply)?,,,"Restlessness
",6,,10,6,5,,,,0
receGcrhnQ4baLM0u,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.05-7,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recNNGBUwfYihdki2,,What emotional or psychological symptoms do you experience when you are stressed (select all that apply)?,,,"Other (please specify)
",7,,10,6,5,,,,0
recNkATxskim0xgMX,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.05-8,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recNNGBUwfYihdki2,,What emotional or psychological symptoms do you experience when you are stressed (select all that apply)?,,,"I don't experience any emotional or psychological symptoms
",8,,10,6,5,,,,0
recx6goFnQ8GG48Ry,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.06-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recHxLWWN2EbbRVZT,,How does stress affect your daily life (select all that apply)?,,,"Decreased productivity
",1,,10,6,6,,,,0
recGoIPAAZSuEdl18,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.06-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recHxLWWN2EbbRVZT,,How does stress affect your daily life (select all that apply)?,,,"Interference with personal relationships
",2,,10,6,6,,,,0
recqc2F2kakuMjcUK,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.06-3,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recHxLWWN2EbbRVZT,,How does stress affect your daily life (select all that apply)?,,,"Reduced motivation
",3,,10,6,6,,,,0
reck7ilUC9jEA3eKN,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.06-4,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recHxLWWN2EbbRVZT,,How does stress affect your daily life (select all that apply)?,,,"Impact on physical health
",4,,10,6,6,,,,0
recM4hQaxsAPlHPE3,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.06-5,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recHxLWWN2EbbRVZT,,How does stress affect your daily life (select all that apply)?,,,"Changes in eating habits
",5,,10,6,6,,,,0
recvRIsWNnuqesmRi,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,6.06-6,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recHxLWWN2EbbRVZT,,How does stress affect your daily life (select all that apply)?,,,"Changes in sleeping patterns
",6,,10,6,6,,,,0
