record_id,created,created_by,last_modified_by,last_modified_time,max_value,min_value,name,option_id,questions_using_this,response_choices,response_types,scoring_map
recbJTGaCkSQuXOXj,2025-09-04T22:10:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-06T00:01:34.000Z,10,1,Sleep Barriers Tonight,RO-SLEEP-BARRIERS,recdW4Bz66RwEX7W4,"[""Screen time"", ""Racing thoughts"", ""Uncomfortable environment"", ""Caffeine effects"", ""Stress/worry"", ""Physical discomfort"", ""Too early for my body"", ""Work on my mind"", ""Social plans"", ""None - feeling good""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recOyTLpVrTZxiUKq,2025-09-04T22:10:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-06T00:01:34.000Z,5,1,Recovery Quality Scale,RO-RECOVERY-QUALITY,recQUndOyOm4942Pf,"[""1: Very poor recovery"", ""2: Poor recovery"", ""3: Moderate recovery"", ""4: Good recovery"", ""5: Excellent recovery""]",recm1sVsfEm9YuCyL,"{""1"": 1, ""2"": 2, ""3"": 3, ""4"": 4, ""5"": 5}"
rec0n28hpiDdO4WX3,2025-09-04T22:10:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-06T00:01:34.000Z,5,1,Physical Resilience Scale,RO-RESILIENCE-SCALE,recL8uN9PcS2Foawk,"[""1: Very low resilience"", ""2: Low resilience"", ""3: Moderate resilience"", ""4: High resilience"", ""5: Very high resilience""]",recm1sVsfEm9YuCyL,"{""1"": 1, ""2"": 2, ""3"": 3, ""4"": 4, ""5"": 5}"
recbgoK5nJcFR9WKe,2025-09-04T22:10:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-06T00:01:34.000Z,11,1,Body Tension Areas,RO-TENSION-AREAS,"rec67goZjoDzDIqiv, recU3tEXdbh03h3KG","[""Neck and shoulders"", ""Lower back"", ""Upper back"", ""Jaw and face"", ""Legs and hips"", ""Arms and hands"", ""Chest"", ""Stomach/core"", ""Head/temples"", ""Feet"", ""No tension areas""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recOHBMG45rpZaIMf,2025-09-04T22:10:21.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-06T00:56:11.000Z,11,0,Energy Contributing Factors,RO-ENERGY-FACTORS,"recfgUcs4p2DATJvw, recBfqFwfGzCwSGdx","[""Quality sleep"", ""Good nutrition"", ""Physical activity"", ""Stress levels"", ""Social connection"", ""Weather/environment"", ""Work demands"", ""Caffeine"", ""Hydration"", ""Time of day"", ""Health status""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recmkGLlTqi5CYA2N,2025-09-04T22:10:21.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-06T00:01:34.000Z,5,1,Movement Energy Impact,RO-MOVEMENT-ENERGY,recBCgSopbjLDzhRV,"[""1: Drained my energy"", ""2: Slightly lowered energy"", ""3: No change"", ""4: Somewhat energized"", ""5: Very energized""]",recm1sVsfEm9YuCyL,"{""1"": 1, ""2"": 2, ""3"": 3, ""4"": 4, ""5"": 5}"
recGahofAq4ljdpqe,2025-09-04T22:10:21.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-06T00:01:34.000Z,11,1,Movement Barriers,RO-MOVEMENT-BARRIERS,recopPtRYaIfl9fsd,"[""Time constraints"", ""Low energy/fatigue"", ""Weather conditions"", ""Lack of motivation"", ""Physical discomfort"", ""Work demands"", ""Social obligations"", ""Equipment/space issues"", ""Injury concerns"", ""Emotional state"", ""No barriers today""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recLjKUbqNC3vGHaE,2025-09-04T22:10:21.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-06T00:01:34.000Z,5,1,Movement Motivation Level,RO-MOVEMENT-MOTIVATION,rec42Fb7HwkhrsjXt,"[""1: Very resistant"", ""2: Somewhat resistant"", ""3: Neutral"", ""4: Somewhat motivated"", ""5: Very motivated""]",recm1sVsfEm9YuCyL,"{""1"": 1, ""2"": 2, ""3"": 3, ""4"": 4, ""5"": 5}"
recQH4Wb2zgritqD3,2025-09-04T22:10:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-06T00:01:34.000Z,5,1,Physical Comfort Level,RO-PHYSICAL-COMFORT,recF13lslasxitXOd,"[""1: Very uncomfortable"", ""2: Uncomfortable"", ""3: Neutral"", ""4: Comfortable"", ""5: Very comfortable""]",recm1sVsfEm9YuCyL,"{""1"": 1, ""2"": 2, ""3"": 3, ""4"": 4, ""5"": 5}"
recynQcUPEygpcoC8,2025-09-04T22:10:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-06T00:01:34.000Z,5,1,Body Awareness Level,RO-BODY-AWARENESS,recMXHvGbPDOcEOsc,"[""1: Very unaware"", ""2: Somewhat unaware"", ""3: Moderately aware"", ""4: Very aware"", ""5: Extremely aware""]",recm1sVsfEm9YuCyL,"{""1"": 1, ""2"": 2, ""3"": 3, ""4"": 4, ""5"": 5}"
rec6oltgdAv7vsT12,2025-09-04T22:10:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-06T00:01:34.000Z,11,1,Movement Motivators,RO-MOVEMENT-MOTIVATORS,rec3E4p9YcNqg8bsf,"[""Energy boost"", ""Stress relief"", ""Routine/habit"", ""Social activity"", ""Outdoor time"", ""Achievement goals"", ""Health benefits"", ""Mood improvement"", ""Physical challenge"", ""Time for self"", ""Nothing motivated me""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recWRMAmsqvykbucD,2025-09-04T22:10:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-06T00:01:34.000Z,11,1,Movement Challenges,RO-MOVEMENT-CHALLENGES,reclLyzrbYMKjPwMq,"[""Physical fatigue"", ""Mental resistance"", ""Time pressure"", ""Weather"", ""Emotional state"", ""Physical discomfort"", ""Lack of options"", ""Social barriers"", ""Equipment issues"", ""Health concerns"", ""No challenges""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
rec7HCJJd5v05GUWT,2025-09-04T22:10:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-06T00:01:34.000Z,5,1,Post-Movement Feeling,RO-POST-MOVEMENT,recWVosEIXrBAvXif,"[""1: Much worse"", ""2: Somewhat worse"", ""3: No change"", ""4: Somewhat better"", ""5: Much better""]",recm1sVsfEm9YuCyL,"{""1"": 1, ""2"": 2, ""3"": 3, ""4"": 4, ""5"": 5}"
recCUxhxtimLGpmhP,2025-09-04T22:10:23.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-06T00:01:34.000Z,5,1,Meal Satisfaction Scale,RO-MEAL-SATISFACTION,recogQ1cgBbZNkUca,"[""1: Very unsatisfied"", ""2: Somewhat unsatisfied"", ""3: Neutral"", ""4: Satisfied"", ""5: Very satisfied""]",recm1sVsfEm9YuCyL,"{""1"": 1, ""2"": 2, ""3"": 3, ""4"": 4, ""5"": 5}"
recrYnuX5uM913LTK,2025-09-04T22:10:23.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-06T00:01:34.000Z,5,1,Food Energy Impact,RO-FOOD-ENERGY,rec7XHsr0NQ2F9XSK,"[""1: Very draining"", ""2: Somewhat draining"", ""3: Neutral"", ""4: Somewhat energizing"", ""5: Very energizing""]",recm1sVsfEm9YuCyL,"{""1"": 1, ""2"": 2, ""3"": 3, ""4"": 4, ""5"": 5}"
recgpg9tN9WTaJ12Z,2025-09-04T22:10:23.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-06T00:01:34.000Z,5,1,Food Mood Impact,RO-FOOD-MOOD,recPKZ2h9EPYHHlUp,"[""1: Very negative"", ""2: Somewhat negative"", ""3: Neutral"", ""4: Somewhat positive"", ""5: Very positive""]",recm1sVsfEm9YuCyL,"{""1"": 1, ""2"": 2, ""3"": 3, ""4"": 4, ""5"": 5}"
rec6DUoqbyj38btXO,2025-09-04T22:10:23.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-06T00:01:34.000Z,10,1,Food Thought Challenges,RO-FOOD-CHALLENGES,reckUy57aIcMTqWX6,"[""Intense cravings"", ""Guilt about choices"", ""Obsessive food thoughts"", ""Emotional eating urges"", ""Restriction thoughts"", ""Body image concerns"", ""Comparison to others"", ""Fear of certain foods"", ""Binge urges"", ""No challenging thoughts""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
rec0ZzT4IUBc4dzHT,2025-09-04T22:10:23.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-06T00:01:34.000Z,5,1,Hunger Fullness Balance,RO-HUNGER-BALANCE,recG8bMpygHsTiSKO,"[""1: Very imbalanced"", ""2: Somewhat imbalanced"", ""3: Moderately balanced"", ""4: Well balanced"", ""5: Perfectly balanced""]",recm1sVsfEm9YuCyL,"{""1"": 1, ""2"": 2, ""3"": 3, ""4"": 4, ""5"": 5}"
recAtQk5wdXqDK3Fz,2025-09-04T22:10:24.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-06T00:01:34.000Z,5,1,Appetite Stability,RO-APPETITE-STABILITY,recG1bnKDvm0wSmof,"[""1: Very erratic"", ""2: Somewhat erratic"", ""3: Moderately stable"", ""4: Stable"", ""5: Very stable""]",recm1sVsfEm9YuCyL,"{""1"": 1, ""2"": 2, ""3"": 3, ""4"": 4, ""5"": 5}"
rectw16uyCbr2f178,2025-09-04T22:10:24.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-06T00:01:34.000Z,5,1,Hunger Cue Awareness,RO-HUNGER-AWARENESS,reclvj5G1x1pyDSDi,"[""1: Very poor"", ""2: Poor"", ""3: Moderate"", ""4: Good"", ""5: Excellent""]",recm1sVsfEm9YuCyL,"{""1"": 1, ""2"": 2, ""3"": 3, ""4"": 4, ""5"": 5}"
recftNN2OBuyTinI5,2025-09-04T22:10:24.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-06T00:01:34.000Z,5,1,Food Relationship Peace,RO-FOOD-PEACE,rec9gjwPt5hk9MTmV,"[""1: Very turbulent"", ""2: Somewhat turbulent"", ""3: Neutral"", ""4: Mostly peaceful"", ""5: Very peaceful""]",recm1sVsfEm9YuCyL,"{""1"": 1, ""2"": 2, ""3"": 3, ""4"": 4, ""5"": 5}"
recESdqipx9CUAvB6,2025-09-04T22:10:24.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-06T00:01:34.000Z,11,1,Difficult Food Emotions,RO-FOOD-EMOTIONS,rec2OakqoGKVneju2,"[""Guilt"", ""Shame"", ""Anxiety"", ""Stress"", ""Fear"", ""Anger"", ""Disappointment"", ""Overwhelm"", ""Confusion"", ""Sadness"", ""No difficult emotions""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recjgp7aHwPk7bdnL,2025-09-04T22:10:24.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-06T00:01:34.000Z,5,1,Intuitive Eating Level,RO-INTUITIVE-EATING,reccYC1MjwRLFi2su,"[""1: Very rule-based"", ""2: Mostly rule-based"", ""3: Mixed approach"", ""4: Mostly intuitive"", ""5: Very intuitive""]",recm1sVsfEm9YuCyL,"{""1"": 1, ""2"": 2, ""3"": 3, ""4"": 4, ""5"": 5}"
recUdtYYVlQl6TRPf,2025-09-04T22:10:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-06T00:01:34.000Z,5,1,Work Boundary Success,RO-WORK-BOUNDARIES,recWKKE02gpVhrxj1,"[""1: Very poor"", ""2: Poor"", ""3: Moderate"", ""4: Good"", ""5: Excellent""]",recm1sVsfEm9YuCyL,"{""1"": 1, ""2"": 2, ""3"": 3, ""4"": 4, ""5"": 5}"
recahToGa9FbG3jnx,2025-09-04T22:10:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-06T00:01:34.000Z,5,1,Accomplishment vs Overwhelm,RO-ACCOMPLISHMENT,recdreF3ZpXBJZmLf,"[""1: Very overwhelmed"", ""2: Somewhat overwhelmed"", ""3: Balanced"", ""4: Somewhat accomplished"", ""5: Very accomplished""]",recm1sVsfEm9YuCyL,"{""1"": 1, ""2"": 2, ""3"": 3, ""4"": 4, ""5"": 5}"
recdz8xt2fRRqpLiB,2025-09-04T22:10:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-06T00:01:34.000Z,11,1,Work Stress Triggers,RO-WORK-STRESSORS,recJv0clVsfLk3ycj,"[""Deadlines"", ""Difficult people"", ""Workload volume"", ""Technical issues"", ""Meetings"", ""Decision making"", ""Performance pressure"", ""Interruptions"", ""Unclear expectations"", ""Resource constraints"", ""No major stressors""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recn4MOCVixrYtu2G,2025-09-04T22:10:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-06T00:01:34.000Z,5,1,Focus Quality Scale,RO-FOCUS-QUALITY,rec16wfejgWIPA4cl,"[""1: Very poor focus"", ""2: Poor focus"", ""3: Moderate focus"", ""4: Good focus"", ""5: Excellent focus""]",recm1sVsfEm9YuCyL,"{""1"": 1, ""2"": 2, ""3"": 3, ""4"": 4, ""5"": 5}"
recdGiGZ5VLfHKoKx,2025-09-04T22:10:26.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-06T00:01:34.000Z,11,1,Main Distractions,RO-DISTRACTIONS,recSB23a7vK639ynt,"[""Phone/social media"", ""Email/messages"", ""Noise/environment"", ""Coworkers/interruptions"", ""Personal worries"", ""Physical discomfort"", ""Fatigue"", ""Hunger"", ""Other tasks"", ""Boredom"", ""No major distractions""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recSFnQKKnlCEznSi,2025-09-04T22:10:26.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-06T00:01:34.000Z,5,1,Productivity vs Scattered,RO-PRODUCTIVITY,recyfSiDuOb6hSOxb,"[""1: Very scattered"", ""2: Somewhat scattered"", ""3: Neutral"", ""4: Somewhat productive"", ""5: Very productive""]",recm1sVsfEm9YuCyL,"{""1"": 1, ""2"": 2, ""3"": 3, ""4"": 4, ""5"": 5}"
recee6LMvCA05Z3LS,2025-09-04T22:10:26.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-06T00:01:34.000Z,5,1,Work Energy Level,RO-WORK-ENERGY-LEVEL,rech9hpllJwzMVGqx,"[""1: Very drained"", ""2: Somewhat drained"", ""3: Neutral"", ""4: Somewhat energized"", ""5: Very energized""]",recm1sVsfEm9YuCyL,"{""1"": 1, ""2"": 2, ""3"": 3, ""4"": 4, ""5"": 5}"
recwlgZygiu2cJ5mr,2025-09-04T22:10:26.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-06T00:01:34.000Z,1,1,Peak Work Energy Time,RO-PEAK-WORK-TIME,rec5gOeCm1jU44xst,"[""Early morning (6-9 AM)"", ""Mid morning (9-11 AM)"", ""Late morning (11 AM-12 PM)"", ""Early afternoon (12-2 PM)"", ""Mid afternoon (2-4 PM)"", ""Late afternoon (4-6 PM)"", ""Evening (6+ PM)"", ""No clear peak""]",recvcuuqU3VJz0eC1,"{""analysis_only"": true}"
recNw50rxUV621M7g,2025-09-04T22:10:26.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-06T00:01:34.000Z,5,1,Work Energy Sustainability,RO-ENERGY-SUSTAINABILITY,recK7raPjw41NSbIk,"[""1: Very unsustainable"", ""2: Somewhat unsustainable"", ""3: Moderately sustainable"", ""4: Sustainable"", ""5: Very sustainable""]",recm1sVsfEm9YuCyL,"{""1"": 1, ""2"": 2, ""3"": 3, ""4"": 4, ""5"": 5}"
recOwFNB6xJdB6VoU,2025-09-04T23:28:32.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-06T00:56:11.000Z,12,0,Weekend Activities,RO-WEEKEND-ACTIVITIES,"recUw2sJXliRk9Fyx, recbAOd1amKlnt8ec","[""Exercise/Sports"", ""Social gatherings"", ""Nature/Outdoors"", ""Creative pursuits"", ""Rest/Relaxation"", ""Family time"", ""Hobbies"", ""Travel/Exploration"", ""Learning/Reading"", ""Household tasks"", ""Work/Projects"", ""Entertainment/Media""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recdj6mbIkHJ1uKzA,2025-09-04T23:28:34.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-06T00:01:34.000Z,12,0,Social Interaction Types,RO-SOCIAL-TYPES,rec3ix55MSSpf4vxQ,"[""Face-to-face conversation"", ""Video calls"", ""Phone calls"", ""Text/messaging"", ""Social media interaction"", ""Group activities"", ""Work collaboration"", ""Family time"", ""Community events"", ""Public interactions"", ""Online communities"", ""No social interaction""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recgYOhFxmA05efYM,2025-09-04T23:28:34.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-06T00:01:34.000Z,12,0,Positive Environmental Factors,RO-ENV-POSITIVE,"recE2Q00iWUs3aFYH, rec9gPvj7BMse5mIt","[""Natural light"", ""Fresh air"", ""Quiet space"", ""Comfortable temperature"", ""Clean/organized space"", ""Pleasant scents"", ""Calming sounds"", ""Beautiful views"", ""Comfortable furniture"", ""Good air quality"", ""Optimal lighting"", ""Peaceful atmosphere""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
