record_id,cited_intake_markers_and_metrics,confidence_level_from_source_type,contraindications,created,created_by,effect_strength,effect_strength_note,id,intake_markers_raw,intake_metrics_raw,last_modified,last_modified_by,link,name_title,pmids,recommendation,recommendations_v2,ref_check,screening_compliance,source,source_type,summary,therapeutics_matrix
recL9srK0ySlyshNB,"Sleep Quality, Sleep Latency, Total Sleep Time, Subjective Sleep Quality",High,,2025-07-28T15:54:35.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",moderate,"Consistent improvements in sleep quality and latency across multiple small studies, though limited by small sample sizes and high risk of bias",LI290,,recxJqmq5ipZMLJsj,2025-10-01T16:25:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pmc.ncbi.nlm.nih.gov/articles/PMC10828290/,The effect of glycine administration on the characteristics of physiological systems in human adults: A systematic review,PMID: 37851316,rec1PrjGHQIdyGhrF,,,,PubMed,rec4qqncSQrMbfAph,"Systematic review of 52 studies in adult humans found glycine administration improved sleep quality in healthy populations through longer-term supplementation (3-14 days). The nervous system demonstrated the most positive effects, with significant sleep improvements including reduced sleep latency and enhanced subjective sleep quality. Studies consistently showed 3g glycine before bedtime improved sleep metrics in adults aged 21-67 years.",recDhLwBE8RhFpcMX
recybnvVRi3uqaDzK,"ALT, AST, Hepatic Fat Content, Glutathione, NAFLD Progression, Liver Function",High,,2025-07-28T15:54:49.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",significant,Strong mechanistic evidence linking glycine deficiency to NAFLD pathogenesis with therapeutic potential through fatty acid oxidation and glutathione pathways,LI291,"recfQt6B5C5wmZDqn, recHHlPLn8pdw89yH, recq0JX3QgFBo5mm4",,2025-10-01T16:25:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pmc.ncbi.nlm.nih.gov/articles/PMC7982985/,"Glycine-based treatment ameliorates NAFLD by modulating fatty acid oxidation, glutathione synthesis, and the gut microbiome",PMID: 33268508,rec1PrjGHQIdyGhrF,,,,PubMed,recRIfCU2PF5bhkmW,"Preclinical and translational study demonstrated that glycine-based treatment (DT-109) significantly improved NAFLD by stimulating hepatic fatty acid oxidation and glutathione synthesis. Meta-analysis of human liver data showed reduced glycine biosynthetic gene expression in NASH patients versus healthy controls. Lower circulating glycine was consistently associated with NAFLD across multiple human studies, suggesting impaired glycine metabolism plays a causative role in liver disease progression.",recDhLwBE8RhFpcMX
recKakSWF3VgxvkAY,"TBARS, Systolic Blood Pressure, Oxidative Stress Markers, Metabolic Syndrome, hsCRP",High,,2025-07-28T15:55:00.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",significant,25% reduction in oxidative stress with clinically meaningful 7.7 mmHg systolic blood pressure reduction in men with metabolic syndrome,LI292,recPiW3K4dhWi31Xh,recELBnyZAf0mIQH6,2025-10-01T16:25:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pubmed.ncbi.nlm.nih.gov/24144057/,"Oral supplementation with glycine reduces oxidative stress in patients with metabolic syndrome, improving their systolic blood pressure",PMID: 24144057,rec1PrjGHQIdyGhrF,,,,PubMed,recFfb6t4bEMGdz5J,"Randomized controlled trial of 60 adults with metabolic syndrome (mean age 52 years) found 15g daily glycine supplementation for 3 months significantly reduced oxidative stress markers (25% decrease in TBARS vs placebo), improved antioxidant enzyme activity, and decreased systolic blood pressure by 7.7 mmHg in men (p=0.043). The study demonstrated glycine's role in balancing redox reactions and protecting against oxidative damage in metabolic syndrome patients.",recDhLwBE8RhFpcMX
recZZu138im52nLvU,"Coronary Heart Disease Risk, Cardiovascular Disease Events, Blood Pressure, Glycine Levels",High,,2025-07-28T15:55:10.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",moderate,Genetic evidence supporting causal relationship between higher glycine levels and reduced coronary heart disease risk in large population study,LI293,,"recELBnyZAf0mIQH6, recSy02sgRnjfOkHE",2025-10-01T16:25:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pmc.ncbi.nlm.nih.gov/articles/PMC6400990/,Assessing the causal association of glycine with risk of cardio-metabolic diseases,PMID: 30842415,rec1PrjGHQIdyGhrF,,,,PubMed,recRIfCU2PF5bhkmW,"Genome-wide meta-analysis of 80,003 individuals identified 27 genetic loci for glycine and found evidence for a protective causal effect of glycine on coronary heart disease risk. Higher genetically predicted glycine levels were associated with lower CHD risk, potentially mediated through blood pressure pathways. The study strengthened epidemiological evidence showing circulating glycine levels inversely associated with cardiovascular disease incidence in middle-aged adults.",recDhLwBE8RhFpcMX
recixL7mBSTqhNkna,"Joint Pain, Physical Function, Joint Stiffness, hsCRP",High,,2025-07-28T17:50:59.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",moderate,Chondroitin showed moderate efficacy for pain relief and function improvement; glucosamine demonstrated significant stiffness reduction,LI294,recPiW3K4dhWi31Xh,,2025-10-01T16:25:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://josr-online.biomedcentral.com/articles/10.1186/s13018-018-0871-5,Effectiveness and safety of glucosamine and chondroitin for the treatment of osteoarthritis: a meta-analysis of randomized controlled trials,PMID: 29973309,reckmGaZaq5z09MXR,,,,PubMed,recRIfCU2PF5bhkmW,"Meta-analysis of 26 articles describing 30 trials found chondroitin significantly alleviated osteoarthritis pain symptoms and improved physical function compared to placebo, while glucosamine showed significant effects on joint stiffness improvement. Both supplements demonstrated excellent safety profiles with no serious adverse events reported across studies in adults with knee and hip osteoarthritis.",recWO0nU7IeD7SHi9
reckgmoubE1WPxWuX,"Cardiovascular Mortality, All-Cause Mortality, hsCRP, Inflammation",Moderate,,2025-07-28T17:51:19.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",significant,49% reduction in cardiovascular mortality with 27% lower overall mortality in large national cohort,LI295,recPiW3K4dhWi31Xh,,2025-10-01T16:25:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pmc.ncbi.nlm.nih.gov/articles/PMC8366581/,Glucosamine/Chondroitin and Mortality in a US NHANES Cohort,PMID: 33219063,reckmGaZaq5z09MXR,,,,PubMed,recODsYatCgd7j2Vr,"Prospective cohort study of 16,686 US adults (mean follow-up 107 months) found that regular glucosamine/chondroitin intake for 1+ years was associated with 49% lower cardiovascular mortality (HR=0.51; 95% CI: 0.28-0.92) and reduced all-cause mortality compared to non-users. Anti-inflammatory effects and improved endothelial function were proposed mechanisms for the cardiovascular protection observed in middle-aged and older adults.",recWO0nU7IeD7SHi9
rech0uhKe0jdMkr5I,"All-Cause Mortality, Cancer Mortality, hsCRP, Anti-inflammatory Effects",Moderate,,2025-07-28T17:51:28.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",moderate,18% reduction in total mortality for glucosamine users and 14% for chondroitin users in large prospective cohort,LI296,recPiW3K4dhWi31Xh,,2025-10-01T16:25:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3557824/,Use of Glucosamine and Chondroitin in Relation to Mortality,PMID: 22992251,reckmGaZaq5z09MXR,,,,PubMed,recODsYatCgd7j2Vr,"Prospective cohort study of 77,510 Washington State residents aged 50-76 years found glucosamine use (with or without chondroitin) associated with 18% lower total mortality (HR=0.82; 95% CI: 0.75-0.90) and chondroitin use associated with 14% lower mortality (HR=0.86; 95% CI: 0.78-0.96) over 8-year follow-up. The mortality reduction was particularly notable for cancer deaths, suggesting anti-inflammatory mechanisms may underlie the longevity benefits.",recWO0nU7IeD7SHi9
recWPLJxRelJSVwCu,"Joint Pain, Physical Function, Joint Space Width, Cartilage Health, hsCRP",High,,2025-07-28T17:51:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",moderate,Chondroitin showed moderate pain reduction and function improvement; glucosamine demonstrated structural joint preservation,LI297,recPiW3K4dhWi31Xh,,2025-10-01T16:25:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pubmed.ncbi.nlm.nih.gov/38581640/,"Evaluation of efficacy and safety of glucosamine sulfate, chondroitin sulfate, and their combination regimen in the management of knee osteoarthritis: a systematic review and meta-analysis",PMID: 38581640,reckmGaZaq5z09MXR,,,,PubMed,recd0d1tmtDQUEhTY,"Systematic review and meta-analysis of 25 randomized controlled trials found chondroitin sulfate significantly decreased pain intensity and improved physical function in adults with knee osteoarthritis, while glucosamine sulfate showed significant reduction in joint space narrowing (a marker of cartilage preservation). The combination therapy showed mixed results but individual components demonstrated meaningful therapeutic benefits with excellent safety profiles.",recWO0nU7IeD7SHi9
recJ4vL5VemVMA5VN,"CRP, TNF-α, IL-6, MDA, Pulse Wave Velocity, Flow-Mediated Dilation, Catalase, Glutathione Peroxidase, Superoxide Dismutase",High,,2025-07-29T10:31:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",significant,Consistent anti-inflammatory effects across multiple meta-analyses with 0.87 mg/L reduction in CRP and significant improvements in TNF-α and IL-6 levels,LI298,recPiW3K4dhWi31Xh,,2025-10-01T16:25:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pubmed.ncbi.nlm.nih.gov/38945354/,"The effects of curcumin supplementation on biomarkers of inflammation, oxidative stress, and endothelial function: A meta-analysis of meta-analyses",PMID: 38945354,recqRCEI6AzpyzFBa,,,,PubMed,reccTfrcrIEsBwBO4,"Meta-analysis of 21 meta-analyses revealed that curcumin supplementation significantly reduced inflammatory markers including CRP by 0.87 mg/L (95% CI: -1.14, -0.59), TNF-α by 2.72 pg/ml (95% CI: -4.05, -1.38), and IL-6 by 0.97 pg/ml (95% CI: -1.40, -0.54) in adults. Curcumin also improved oxidative stress markers and endothelial function, with optimal effects observed at doses ≤800 mg/day for <10 weeks duration.",rec2jWRD3SItFiAWs
recZzl80Pxwh2f6TC,"Postprandial Glucose, Insulin Response, Fasting Insulin, HOMA-IR, Glucose Tolerance",High,,2025-07-29T10:31:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",significant,36% reduction in glucose AUC and 26% reduction in insulin response following curcumin supplementation in healthy adults,LI299,"recierVNozpgZdLZH, recAdUWMgWMZS3qKI",,2025-10-01T16:25:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://www.nature.com/articles/s41598-018-32032-x,"Curcumin alleviates postprandial glycaemic response in healthy subjects: A cross-over, randomized controlled study",PMID: 30209251,recqRCEI6AzpyzFBa,,,,Science Direct,recFfb6t4bEMGdz5J,"Randomized controlled crossover study of 16 healthy adults found that 180 mg curcumin significantly reduced postprandial glucose concentrations by 60.6% at 60 minutes (P = 0.0007) and decreased area under the curve for glucose by 36% (P = 0.003) compared to placebo. Curcumin also reduced postprandial insulin demand by 26% (P = 0.01), suggesting improved insulin sensitivity and glucose metabolism.",rec2jWRD3SItFiAWs
recjIxKcwovfF1VuR,"Depression Scores, Anxiety Scores, BDNF, Cortisol, Inflammatory Cytokines",High,,2025-07-29T10:31:31.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",significant,Large effect sizes for both depression (g = -0.75) and anxiety (g = -2.62) with statistical significance in adults with mood disorders,LI300,recPiW3K4dhWi31Xh,,2025-10-01T16:25:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pubmed.ncbi.nlm.nih.gov/31423805/,Curcumin for depression: a meta-analysis,PMID: 31423805,recqRCEI6AzpyzFBa,,,,PubMed,recRIfCU2PF5bhkmW,"Meta-analysis of 9 randomized controlled trials (531 participants) found curcumin supplementation significantly improved depressive symptoms (Hedge's g = -0.75, 95% CI -1.11 to -0.39, p < 0.001) and anxiety symptoms (Hedge's g = -2.62, 95% CI -4.06 to -1.17, p < 0.001) with large effect sizes in adults with major depressive disorder. Curcumin was generally well-tolerated with minimal adverse events reported.",rec2jWRD3SItFiAWs
rechMscowZwnUBRGt,"Joint Pain, Inflammation Markers, Functional Assessment, CRP",High,,2025-07-29T10:31:42.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",significant,Clinically meaningful reductions in pain (1.63 VAS points) and functional scores (18.85 WOMAC points) with better safety profile than NSAIDs,LI301,recPiW3K4dhWi31Xh,,2025-10-01T16:25:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://www.sciencedirect.com/science/article/pii/S0378874123013636,Efficacy and safety of curcumin therapy for knee osteoarthritis: A Bayesian network meta-analysis,PMID: 37967619,recqRCEI6AzpyzFBa,,,,Science Direct,recPTVJvlU8ZpgeS3,"Bayesian network meta-analysis of 23 studies (2,175 patients with knee osteoarthritis) found curcumin significantly reduced visual analogue scale pain scores by 1.63 points (95% CI: -2.91 to -0.45) and total WOMAC scores by 18.85 points (95% CI: -29.53 to -8.76) compared to placebo. Curcumin showed superior safety profile compared to NSAIDs with reduced adverse reactions (OR = 0.51, 95% CI: 0.25 to 0.94) while maintaining clinical efficacy.",rec2jWRD3SItFiAWs
recuhRGoqAdM1CeF8,"Fasting Glucose, Insulin, HOMA-IR, Triglycerides, LDL Cholesterol, Glucose Homeostasis",High,,2025-07-29T10:44:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",moderate,Significant improvements in glucose homeostasis parameters (fasting glucose -0.54 SMD) and lipid profiles in adults with metabolic diseases,LI302,"recPiW3K4dhWi31Xh, recw2hqgZfllcjFso, recDBJLAkc5CAfBm3",recVHWlB26jWt9Ij9,2025-10-01T16:25:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pubmed.ncbi.nlm.nih.gov/29990473/,The effects of alpha-lipoic acid supplementation on glucose control and lipid profiles among patients with metabolic diseases: A systematic review and meta-analysis of randomized controlled trials,PMID: 29990473,recHKgsM8akY38ItI,,,,PubMed,recd0d1tmtDQUEhTY,"Meta-analysis of 24 randomized controlled trials with 1,407 participants (mean age 50-65 years across studies) found alpha-lipoic acid supplementation significantly decreased fasting glucose (SMD -0.54; 95% CI: -0.89, -0.19; P = 0.003), insulin levels, HOMA-IR, triglycerides, and LDL cholesterol among patients with metabolic diseases including diabetes, metabolic syndrome, and PCOS. Treatment doses ranged from 300-1800mg daily for 4-24 weeks.",recjcAFH5st2aRDO0
recye1PIDZNSe8b5U,"C-reactive protein, Interleukin-6, TNF-alpha, Inflammatory Markers, Metabolic Syndrome",High,,2025-07-29T10:45:00.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",significant,"Large reductions in inflammatory markers: CRP (-1.52 SMD), IL-6 (-1.96 SMD), and TNF-α (-2.62 SMD) in adults with metabolic diseases",LI303,recPiW3K4dhWi31Xh,recVHWlB26jWt9Ij9,2025-10-01T16:25:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pmc.ncbi.nlm.nih.gov/articles/PMC5989440/,The effects of alpha-lipoic acid supplementation on inflammatory markers among patients with metabolic syndrome and related disorders: a systematic review and meta-analysis of randomized controlled trials,PMID: 29866160,recHKgsM8akY38ItI,,,,PubMed,recd0d1tmtDQUEhTY,"Meta-analysis of 18 randomized controlled trials with 912 participants (adults with metabolic syndrome, diabetes, and related disorders) found alpha-lipoic acid supplementation significantly decreased C-reactive protein (SMD = -1.52; 95% CI: -2.25, -0.80; P < 0.001), IL-6 (SMD = -1.96; 95% CI: -2.60, -1.32), and TNF-α (SMD = -2.62; 95% CI: -3.70, -1.55) compared to placebo. Doses ranged from 300-1800mg daily for 4-24 weeks.",recjcAFH5st2aRDO0
rec4SmFL2GdVOlSlQ,"Systolic Blood Pressure, Diastolic Blood Pressure, Cardiovascular Health, Endothelial Function",High,,2025-07-29T10:45:12.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",moderate,Clinically meaningful reductions in both systolic (-5.46 mmHg) and diastolic (-2.87 mmHg) blood pressure in adults,LI304,recPiW3K4dhWi31Xh,recVHWlB26jWt9Ij9,2025-10-01T16:25:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://www.frontiersin.org/journals/cardiovascular-medicine/articles/10.3389/fcvm.2023.1272837/full,The effects of alpha lipoic acid (ALA) supplementation on blood pressure in adults: a GRADE-assessed systematic review and dose-response meta-analysis of randomized controlled trials,PMID: 37901360,recHKgsM8akY38ItI,,,,Frontiers Neuroscience,recd0d1tmtDQUEhTY,"Meta-analysis of 11 randomized controlled trials with 674 adults (mean age 52-68 years across studies) found alpha-lipoic acid supplementation significantly reduced systolic blood pressure (WMD = -5.46 mmHg; 95% CI: -9.27, -1.65; P < 0.001) and diastolic blood pressure (WMD = -2.87 mmHg; 95% CI: -5.16, -0.58; P = 0.014) compared to placebo. Cardiovascular benefits were achieved with doses of 300-1800mg daily for 8-48 weeks.",recjcAFH5st2aRDO0
