record_id,From field: source_calculated_metric,age_max,age_min,aggregation_period,baseline_consistency,binary_threshold,calc_metric_count,calculation_formula,calculation_type,categorical_filter_threshold,completion_based,composite_weighted_component_1,composite_weighted_component_2,composite_weighted_component_3,composite_weighted_component_4,constrained_weekly_allowance,created,created_by,custom_use_case,data_source_type,data_source_type_detail,description,first_term,gender,healthkit_data_type,healthkit_equivalent,identifier,intake_metrics_map,last_modified_by,last_modified_time,metric_count,minimum_frequency,name,pillar,proportional,proportional_frequency_hybrid,raw_identifier,required_interval_months,risk_level,screening_type,sleep_composite,sleep_composite_component_1,sleep_composite_component_2,source(s)_calculated_metric,source_metric(s),survey_question_map,target_value,time_filter_type,total_count,ui_display (from unit_identifier),unit_identifier,weekend_variance,weekly_elimination,zone_based
recmEwolBmYixKs71,,150,0,current,,,1,"calculate_compliance(years_since_physical, 1)",custom_calc,,rechyyS1CM3DMCDjM,,,,,,2025-09-12T18:57:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",compliance,single,calculated_only,"Compliance status for annual physical exam based on last exam date. Returns compliant, due_soon, overdue.",,male_female,wellpath,,current_compliance_physical_male_female_0_150_avg_custom_calc,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T23:23:32.000Z,0,,Physical Exam Compliance Status,recOT0nP41iwVDLKR,,,physical_male_female_0_150_avg,12,avg,recVYfl3IALJajXwV,,,,recIT4ThuaKu4YE2j,,,,none,1,Yes/No,rec7pF1npMWC9gCoM,,,
recmj64n7Kbt7c66T,,150,0,current,,,1,"calculate_compliance(months_since_skin_check, risk_level, skin_check_rules)",custom_calc,,recTQmDuiWXF36HVP,,,,,,2025-09-12T18:57:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",compliance,single,calculated_only,"Compliance status for skin check based on user's risk factors and last screening date. Returns compliant, due_soon, overdue, or not_applicable.",,male_female,wellpath,,current_compliance_skin_check_male_female_0_150_avg_custom_calc,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T23:23:39.000Z,0,,Skin Check Compliance Status,recOT0nP41iwVDLKR,,,skin_check_male_female_0_150_avg,12,avg,recAoMQuj35a1kR07,,,,recKo2MQWZYwYzDaI,,,,none,1,Yes/No,rec7pF1npMWC9gCoM,,,
recfwGl0541VuBYDx,,150,0,current,,,1,,custom_calc,,recu8DDAU1HdG1AOg,,,,,,2025-09-26T18:16:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",compliance,single,calculated_only,"Compliance status for skin check based on user's risk factors and last screening date. Returns compliant, due_soon, overdue, or not_applicable.",,male_female,wellpath,,current_compliance_skin_check_male_female_0_150_high_custom_calc,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T23:23:44.000Z,0,,Skin Check Compliance Status,recOT0nP41iwVDLKR,,,skin_check_male_female_0_150_high,6,high,reccu2NtQnO5LGgbf,,,,recKo2MQWZYwYzDaI,,,,none,1,Yes/No,rec7pF1npMWC9gCoM,,,
recnFPsFwhY5iwRM5,,150,0,current,,,1,"calculate_compliance(months_since_vision_check, 12)",custom_calc,,reckcyjm7uKe2edea,,,,,,2025-09-12T18:57:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",compliance,single,calculated_only,"Compliance status for vision check based on last eye exam date. Returns compliant, due_soon, overdue.",,male_female,wellpath,,current_compliance_vision_check_male_female_0_150_avg_custom_calc,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T23:23:48.000Z,0,,Vision Check Compliance Status,recOT0nP41iwVDLKR,,,vision_check_male_female_0_150_avg,12,avg,recL9QYyDNEUMBNf8,,,,recNmk3nm4Ydx7bXa,,,,none,1,Yes/No,rec7pF1npMWC9gCoM,,,
recnrCnZw0eLsTrqh,,150,0,current,,,1,"IF(age>=50, calculate_compliance(years_since_colonoscopy, age, risk_level, colonoscopy_rules), not_applicable)",custom_calc,,recyt2k8AOCicD2lR,,,,,,2025-09-12T18:57:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",compliance,single,calculated_only,"Compliance status for colonoscopy screening based on user's age, risk factors, and last screening date. Returns compliant, due_soon, overdue, or not_applicable.",,male_female,wellpath,,current_compliance_colonoscopy_male_female_0_150_avg_custom_calc,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T23:23:53.000Z,0,,Colonoscopy Compliance Status,recOT0nP41iwVDLKR,,,colonoscopy_male_female_0_150_avg,120,avg,recG7lAXaLW9kQDvT,,,,recQWR5P4cNUsZUsd,,,,none,1,Yes/No,rec7pF1npMWC9gCoM,,,
rec6XqppkTF35stEV,,150,0,current,,,1,,custom_calc,,recVKCEu7R9tucMSU,,,,,,2025-09-26T18:17:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",compliance,single,calculated_only,"Compliance status for colonoscopy screening based on user's age, risk factors, and last screening date. Returns compliant, due_soon, overdue, or not_applicable.",,male_female,wellpath,,current_compliance_colonoscopy_male_female_0_150_high_custom_calc,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T23:23:57.000Z,0,,Colonoscopy Compliance Status,recOT0nP41iwVDLKR,,,colonoscopy_male_female_0_150_high,60,high,rec12C4kKAcpfxh5M,,,,recQWR5P4cNUsZUsd,,,,none,1,Yes/No,rec7pF1npMWC9gCoM,,,
recpihoFk1Oil2Zj0,,49.9,0,current,,,1,"IF(gender=female AND age>21, calculate_compliance(months_since_mammogram, age, risk_level, mammogram_rules), not_applicable)",custom_calc,,recWQDwOb3iWvh0xi,,,,,,2025-09-12T18:57:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",compliance,multiple,both,"Compliance status for mammogram screening based on user's age, risk factors, and last screening date. Returns compliant, due_soon, overdue, or not_applicable.",,female,wellpath,,current_compliance_mammogram_female_0_49.9_avg_custom_calc,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T23:24:02.000Z,1,,Mammogram Compliance Status,recOT0nP41iwVDLKR,,,mammogram_female_0_49.9_avg,24,avg,reciPlqpBVaIsu2Uj,,,,recSx1jCkPMJ09JCD,recLTgr8FDPeRmjlN,,,none,2,Yes/No,rec7pF1npMWC9gCoM,,,
reco96aJYzJadCR5x,,49.9,0,current,,,1,,custom_calc,,recVRcsrTieDPQioS,,,,,,2025-09-26T18:18:49.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",compliance,multiple,both,"Compliance status for mammogram screening based on user's age, risk factors, and last screening date. Returns compliant, due_soon, overdue, or not_applicable.",,female,wellpath,,current_compliance_mammogram_female_0_49.9_high_custom_calc,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-27T00:18:20.000Z,1,,Mammogram Compliance Status,recOT0nP41iwVDLKR,,,mammogram_female_0_49.9_high,12,high,rec4vC4HBszJ1BoKx,,,,recSx1jCkPMJ09JCD,recLTgr8FDPeRmjlN,,,none,2,Yes/No,rec7pF1npMWC9gCoM,,,
recActJ3sF8kbburU,,150,50,current,,,1,,custom_calc,,recjVX2AZtj4R5zpu,,,,,,2025-09-26T18:18:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",compliance,multiple,both,"Compliance status for mammogram screening based on user's age, risk factors, and last screening date. Returns compliant, due_soon, overdue, or not_applicable.",,female,wellpath,,current_compliance_mammogram_female_50_150_avg_high_custom_calc,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T23:26:06.000Z,1,,Mammogram Compliance Status,recOT0nP41iwVDLKR,,,mammogram_female_50_150_avg_high,12,avg_high,rec1y225wyyGuIlBY,,,,recSx1jCkPMJ09JCD,recLTgr8FDPeRmjlN,,,none,2,Yes/No,rec7pF1npMWC9gCoM,,,
recpo90msSdH76ZT7,,150,0,current,,,1,"IF(gender=female AND age>21, calculate_compliance(months_since_breast_mri, age, risk_level, breast_mri_rules), not_applicable)",custom_calc,,rec9KcBnEspHzuc9N,,,,,,2025-09-12T18:57:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",compliance,multiple,both,"Compliance status for Breast MRI screening based on user's age, risk factors, and last screening date. Returns compliant, due_soon, overdue, or not_applicable.",,female,wellpath,,current_compliance_breast_mri_female_0_150_very_high_custom_calc,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-27T00:18:27.000Z,1,,Breast MRI Compliance Status,recOT0nP41iwVDLKR,,,breast_mri_female_0_150_very_high,12,very_high,reci5MVUztxuuPaaf,,,,recVgq9CD3dSpVuxL,recLTgr8FDPeRmjlN,,,none,2,Yes/No,rec7pF1npMWC9gCoM,,,
reczFF6vBLjOxw4Fc,,64.9,0,current,,,1,"IF(gender=female AND age>=21 AND age<=65, calculate_compliance(years_since_cervical_screening, cervical_rules), not_applicable)",custom_calc,,rectMJFQkVgGBgPow,,,,,,2025-09-12T18:57:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",compliance,multiple,both,"Compliance status for cervical cancer screening (Pap/HPV tests) based on user's age and last screening date. Returns compliant, due_soon, overdue, or not_applicable.",,female,wellpath,,current_compliance_cervical_hpv_female_0_64.9_avg_custom_calc,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-27T00:18:52.000Z,1,,Cervical Screening Compliance Status,recOT0nP41iwVDLKR,,,cervical_hpv_female_0_64.9_avg,60,avg,recXZ4ltIE7ZB9WN6,,,,recbtISQHAs3VnqIa,recLTgr8FDPeRmjlN,,,none,2,Yes/No,rec7pF1npMWC9gCoM,,,
recvZ2p8V4yZ52Mqc,,64.9,0,current,,,1,,custom_calc,,rec3ay3f2JJiD8eMY,,,,,,2025-09-26T18:20:03.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",compliance,multiple,both,"Compliance status for cervical cancer screening (Pap/HPV tests) based on user's age and last screening date. Returns compliant, due_soon, overdue, or not_applicable.",,female,wellpath,,current_compliance_cervical_pap_female_0_64.9_avg_custom_calc,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-27T00:18:46.000Z,1,,Cervical Screening Compliance Status,recOT0nP41iwVDLKR,,,cervical_pap_female_0_64.9_avg,36,avg,recO4r5wPFOk7kuUT,,,,recxdFEfFLPMnK0EC,recLTgr8FDPeRmjlN,,,none,2,Yes/No,rec7pF1npMWC9gCoM,,,
reczY7QPX3FOKp74m,,70,50,current,,,1,"IF(gender=male AND age>=45, calculate_compliance(years_since_psa_test, age, risk_level, psa_rules), not_applicable)",custom_calc,,recXtgvRsYocpdBCV,,,,,,2025-09-12T18:57:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",compliance,multiple,both,"Compliance status for PSA test based on user's age, risk factors, and last test date. Returns compliant, due_soon, overdue, or not_applicable.",,male,wellpath,,current_compliance_psa_male_50_70_avg_custom_calc,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-27T00:19:00.000Z,1,,PSA Test Compliance Status,recOT0nP41iwVDLKR,,,psa_male_50_70_avg,36,avg,recTqesWTd1XtwMIJ,,,,recdz9H77ndRitj9L,recLTgr8FDPeRmjlN,,,none,2,Yes/No,rec7pF1npMWC9gCoM,,,
recKPhd9HvDuo4CO5,,70,45,current,,,1,,custom_calc,,recHDc9LHg0rVXWCp,,,,,,2025-09-26T18:37:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",compliance,multiple,both,"Compliance status for PSA test based on user's age, risk factors, and last test date. Returns compliant, due_soon, overdue, or not_applicable.",,male,wellpath,,current_compliance_psa_male_45_70_high_custom_calc,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-27T00:19:04.000Z,1,,PSA Test Compliance Status,recOT0nP41iwVDLKR,,,psa_male_45_70_high,12,high,recHt5g78pAEVDPIn,,,,recdz9H77ndRitj9L,recLTgr8FDPeRmjlN,,,none,2,Yes/No,rec7pF1npMWC9gCoM,,,
reczdZJwaqtDPMTj6,,,,weekly,,,0,(COUNT(supplement_taken) / 7) * 100 WHERE date >= week_start AND date <= week_end,count,,,,,,,,2025-09-12T18:57:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Percentage of prescribed supplements taken as scheduled over a week,,,wellpath,,weekly_supplement_adherence_count,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,1,,Weekly Supplement Adherence,recOT0nP41iwVDLKR,,,supplement_adherence,,,,,,,,recT4EkW33ksYbmcw,,,none,1,Percent,recIIRqObbADMucrw,,,
recIL0Nafn1LUEmuP,,,,weekly,,,0,(COUNT(medication_taken) / 7) * 100 WHERE date >= week_start AND date <= week_end,count,,,,,,,,2025-09-12T19:00:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Percentage of prescribed medications taken as scheduled over a week,,,wellpath,,weekly_medication_adherence_count,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,1,,Weekly Medication Adherence,recOT0nP41iwVDLKR,,,medication_adherence,,,,,,,,recFrmVxswjNmCJV9,,,none,1,Percent,recIIRqObbADMucrw,,,
recfu2uyTnGXRDE4u,,,,weekly,,,0,(COUNT(peptide_taken) / 7) * 100 WHERE date >= week_start AND date <= week_end,count,,,,,,,,2025-09-12T19:00:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Percentage of prescribed peptide treatments taken as scheduled over a week,,,wellpath,,weekly_peptide_adherence_count,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,1,,Weekly Peptide Adherence,recOT0nP41iwVDLKR,,,peptide_adherence,,,,,,,,recxjUNLkHzLW8YWm,,,none,1,Percent,recIIRqObbADMucrw,,,
recwulTnKjWrQ77yc,,,,daily,,,0,COUNT(flossing_session) WHERE DATE(datetime_combined) = target_date,count,,,,,,,,2025-09-13T16:26:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Number of dental flossing sessions completed per day,,,wellpath,,daily_flossing_sessions_count,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-07T18:01:51.000Z,1,"recOe4Jm1hSuLHXLd, recon0B7jBrzBfxUN",Daily Flossing Sessions,recOT0nP41iwVDLKR,recooirbE5Qc4aFfp,,flossing_sessions,,,,,,,,recFhW0g2inNLpoOp,recPFz7rDLlvP2X1N,,none,1,Sessions,recyl9Pa45s71Mrs8,,,
recaqjZszr1rYZwLp,,,,daily,,,0,COUNT(brushing_session) WHERE DATE(datetime_combined) = target_date,count,,,,,,,,2025-09-13T16:29:43.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Number of teeth brushing sessions completed per day,,,wellpath,,daily_brushing_sessions_count,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-07T18:01:54.000Z,1,,Daily Brushing Sessions,recOT0nP41iwVDLKR,"recN5Gzd9gpBYO1tF, recAGy71e9KmHoKLA, reclGLglxGQ1Yp5Nv",,brushing_sessions,,,,,,,,recvjrSGy17uAf4ol,recqXZp2ZD6MTcZwj,,none,1,Sessions,recyl9Pa45s71Mrs8,,,
recpmgUccsnHhCXlB,,,,weekly,,,0,AVG(skincare_routine) WHERE date >= week_start AND date <= week_end,average,,,,,,,,2025-09-12T15:15:52.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Average adherence to skincare routine protocols over a week,,,wellpath,,weekly_skincare_routine_adherence_average,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-07T18:02:16.000Z,1,,Weekly Skincare Routine Adherence,recOT0nP41iwVDLKR,,,skincare_routine_adherence,,,,,,,,reccv2WcQ83SbPXVg,rec41VEDvQOvND6sM,,none,1,Percent,recIIRqObbADMucrw,,,
recoeTFC1BAxwhShl,,,,daily,,,0,COUNT(sunscreen_application) WHERE DATE(datetime_combined) = target_date,count,,,,,,,,2025-09-12T15:15:58.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Number of sunscreen applications per day,,,wellpath,,daily_suncreen_applications_count,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:30:04.000Z,1,,Daily Sunscreen Applications,recOT0nP41iwVDLKR,,,suncreen_applications,,,,,,,,rechrdEDVSLtd0IFz,,,none,1,Applications,recrBRjS7aT6IK47k,,,
recN3rFbUQqQ1yed7,,,,daily,,,0,COUNT(sunscreen_application) WHERE DATE(datetime_combined) = target_date AND time between 06:00 and 10:30,count,,,,,,,,2025-09-25T13:26:48.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Sunscreen application as part of a morning routine,,,wellpath,,daily_morning_sunscreen_applications_count,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:29:07.000Z,1,,Morning Sunscreen Applications,recOT0nP41iwVDLKR,recgpwzr2vXhykM3Z,,morning_sunscreen_applications,,,,,,,,rechrdEDVSLtd0IFz,,,morning,1,Applications,recrBRjS7aT6IK47k,,,
recyxb2PbonwFK8ed,recZqHtxhGCZHopVA,,,current,,,0,CASE WHEN EXISTS(SELECT 1 FROM sunscreen_application WHERE sunscreen_application.date = target_date AND sunscreen_application.time <= sunlight_exposure.time AND (sunlight_exposure.time - sunscreen_application.time) <= 30) THEN 1 ELSE 0 END FROM sunlight_exposure WHERE DATE(datetime_combined) = target_date,custom_calc,,,,,,,,2025-09-25T13:35:05.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Individual sunscreen compliance for each sun exposure session,,,wellpath,,current_sunscreen_compliance_event_custom_calc,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:29:11.000Z,1,,Sunscreen Compliance Events,recOT0nP41iwVDLKR,,,sunscreen_compliance_event,,,,,,,,"rechrdEDVSLtd0IFz, rechQ7eCuCItXpJ4p",,,none,1,Events,recbdwGbG9tS1zBjK,,,
recZqHtxhGCZHopVA,,,,daily,,,2,CASE WHEN COUNT(daily_sunlight_exposure_sessions) = 0 THEN 100 ELSE (SUM(sunscreen_compliance_events) / COUNT(sunlight_exposure)) * 100 END WHERE DATE(datetime_combined) = target_date,custom_calc,,,,,,,,2025-09-25T13:29:08.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,multiple,calculated_only,Percentage of sun exposure sessions with proper sunscreen application,,,wellpath,,daily_sunscreen_compliance_rate_custom_calc,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-07T18:02:09.000Z,0,,Daily Sunscreen Compliance Rate,recOT0nP41iwVDLKR,"recuOhX1tyg3WNpAS, recbPEYWxEP9XB4Xy",,sunscreen_compliance_rate,,,,,,,"recTHneuqNR5khOJx, recyxb2PbonwFK8ed",,rec1k7KWQ3p0BDV2S,,none,2,Percent,recIIRqObbADMucrw,,,
recIZ9IzAUXgEJxuH,recWZStZb2YS7HQmP,,,daily,,rec3oozt8Y84uLVSW,0,COUNT(cigarette) WHERE DATE(datetime_combined) = target_date,count,,,,,,,,2025-09-12T15:17:50.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Number of cigarettes smoked per day,,,wellpath,,daily_cigarettes_count,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:30:02.000Z,1,recYXZHH0xYgBTY79,Daily Cigarettes,recOT0nP41iwVDLKR,,,cigarettes,,,,,,,,recUTSKv6IP9fqdfC,,,none,1,Cigarettes,reckO2BTrvThzTRv1,,,
recWZStZb2YS7HQmP,,,,daily,,,1,((daily_cigarettes) / (daily_cigarettes_baseline)) * 100 WHERE DATE(datetime_combined) = target_date,divide,,,,,,,,2025-09-25T16:21:12.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,multiple,both,Daily cigarettes smoked as a percentage of baseline,calculated_metric,,wellpath,,daily_cigarettes_vs_baseline_divide,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:30:00.000Z,1,,Daily Cigarettes vs. Baseline,recOT0nP41iwVDLKR,recKCo2ELOxXIP1wC,,cigarettes_vs_baseline,,,,,,,recIZ9IzAUXgEJxuH,recFNgtZ66J1B5TrE,,,none,2,Percent,recIIRqObbADMucrw,,,
rec7xh74qIPjW6yPG,recpgHeU0NxppfOcj,,,daily,,"recnsCUsDzXOLJzUC, rec7zsHm2okJ9wssi",0,COUNT(alcoholic_drink) WHERE DATE(datetime_combined) = target_date,count,,,,,,,rec21RDqHAtuFfFhz,2025-09-12T15:26:08.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Number of alcoholic beverages consumed per day,,,quantity,HKQuantityTypeIdentifierNumberOfAlcoholicBeverages,daily_alcoholic_drinks_count,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:30:07.000Z,1,,Daily Alcoholic Drinks,recOT0nP41iwVDLKR,,,alcoholic_drinks,,,,,,,,rec4smaQXx1XCrH1O,,,none,1,Drinks,rec5jWyoBqRHumiGH,,rec623tTA6TxlSuSc,
recpgHeU0NxppfOcj,,,,daily,,,1,((daily_alcoholic_drinks) / (daily_alcoholic_drinks_baseline)) * 100 WHERE DATE(datetime_combined) = target_date,divide,,,,,,,,2025-09-25T16:21:15.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,multiple,both,Daily alcoholic drinks as a percentage of baseline,calculated_metric,,wellpath,,daily_alcoholic_drinks_vs_baseline_divide,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:30:09.000Z,1,,Daily Alcoholic Drinks vs. Baseline,recOT0nP41iwVDLKR,,,alcoholic_drinks_vs_baseline,,,,,,,rec7xh74qIPjW6yPG,recpUlSiBErxZvAVW,,,none,2,Percent,recIIRqObbADMucrw,,,
recuvtzdhhwMpyoWn,,,,daily,,,0,COUNT(meditation_session) WHERE DATE(datetime_combined) = target_date,count,,,,,,,,2025-09-12T15:29:30.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Number of meditation sessions completed per day,,,wellpath,,daily_meditation_sessions_count,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,1,,Daily Meditation Sessions,reclbVFCBWmPyvvhP,,,meditation_sessions,,,,,,,,rec1fxwQJNVEfEJnR,,,none,1,Sessions,recyl9Pa45s71Mrs8,,,
